hardware,model,layer_name,input,kv_cache,latency(ns)
example,gpt2,vocab_embedding,1,518,6698
example,gpt2,input_layernorm,1,518,6699
example,gpt2,attention/qkv,1,518,6700
example,gpt2,attention/wrapper,1,518,6701
example,gpt2,attention/dense,1,518,6702
example,gpt2,mlp/fc,1,518,6703
example,gpt2,mlp/gelu,1,518,6704
example,gpt2,mlp/proj,1,518,6705
example,gpt2,post_layernorm,1,518,6706
example,gpt2,ln_f,1,518,6707
example,gpt2,lm_head,1,518,6708
example,gpt2,vocab_embedding,1,519,6709
example,gpt2,input_layernorm,1,519,6710
example,gpt2,attention/qkv,1,519,6711
example,gpt2,attention/wrapper,1,519,6712
example,gpt2,attention/dense,1,519,6713
example,gpt2,mlp/fc,1,519,6714
example,gpt2,mlp/gelu,1,519,6715
example,gpt2,mlp/proj,1,519,6716
example,gpt2,post_layernorm,1,519,6717
example,gpt2,ln_f,1,519,6718
example,gpt2,lm_head,1,519,6719
example,gpt2,vocab_embedding,1,520,6720
example,gpt2,input_layernorm,1,520,6721
example,gpt2,attention/qkv,1,520,6722
example,gpt2,attention/wrapper,1,520,6723
example,gpt2,attention/dense,1,520,6724
example,gpt2,mlp/fc,1,520,6725
example,gpt2,mlp/gelu,1,520,6726
example,gpt2,mlp/proj,1,520,6727
example,gpt2,post_layernorm,1,520,6728
example,gpt2,ln_f,1,520,6729
example,gpt2,lm_head,1,520,6730
example,gpt2,vocab_embedding,1,521,6731
example,gpt2,input_layernorm,1,521,6732
example,gpt2,attention/qkv,1,521,6733
example,gpt2,attention/wrapper,1,521,6734
example,gpt2,attention/dense,1,521,6735
example,gpt2,mlp/fc,1,521,6736
example,gpt2,mlp/gelu,1,521,6737
example,gpt2,mlp/proj,1,521,6738
example,gpt2,post_layernorm,1,521,6739
example,gpt2,ln_f,1,521,6740
example,gpt2,lm_head,1,521,6741
example,gpt2,vocab_embedding,1,522,6742
example,gpt2,input_layernorm,1,522,6743
example,gpt2,attention/qkv,1,522,6744
example,gpt2,attention/wrapper,1,522,6745
example,gpt2,attention/dense,1,522,6746
example,gpt2,mlp/fc,1,522,6747
example,gpt2,mlp/gelu,1,522,6748
example,gpt2,mlp/proj,1,522,6749
example,gpt2,post_layernorm,1,522,6750
example,gpt2,ln_f,1,522,6751
example,gpt2,lm_head,1,522,6752
example,gpt2,vocab_embedding,1,523,6753
example,gpt2,input_layernorm,1,523,6754
example,gpt2,attention/qkv,1,523,6755
example,gpt2,attention/wrapper,1,523,6756
example,gpt2,attention/dense,1,523,6757
example,gpt2,mlp/fc,1,523,6758
example,gpt2,mlp/gelu,1,523,6759
example,gpt2,mlp/proj,1,523,6760
example,gpt2,post_layernorm,1,523,6761
example,gpt2,ln_f,1,523,6762
example,gpt2,lm_head,1,523,6763
example,gpt2,vocab_embedding,1,524,6764
example,gpt2,input_layernorm,1,524,6765
example,gpt2,attention/qkv,1,524,6766
example,gpt2,attention/wrapper,1,524,6767
example,gpt2,attention/dense,1,524,6768
example,gpt2,mlp/fc,1,524,6769
example,gpt2,mlp/gelu,1,524,6770
example,gpt2,mlp/proj,1,524,6771
example,gpt2,post_layernorm,1,524,6772
example,gpt2,ln_f,1,524,6773
example,gpt2,lm_head,1,524,6774
example,gpt2,vocab_embedding,1,525,6775
example,gpt2,input_layernorm,1,525,6776
example,gpt2,attention/qkv,1,525,6777
example,gpt2,attention/wrapper,1,525,6778
example,gpt2,attention/dense,1,525,6779
example,gpt2,mlp/fc,1,525,6780
example,gpt2,mlp/gelu,1,525,6781
example,gpt2,mlp/proj,1,525,6782
example,gpt2,post_layernorm,1,525,6783
example,gpt2,ln_f,1,525,6784
example,gpt2,lm_head,1,525,6785
example,gpt2,vocab_embedding,1,526,6786
example,gpt2,input_layernorm,1,526,6787
example,gpt2,attention/qkv,1,526,6788
example,gpt2,attention/wrapper,1,526,6789
example,gpt2,attention/dense,1,526,6790
example,gpt2,mlp/fc,1,526,6791
example,gpt2,mlp/gelu,1,526,6792
example,gpt2,mlp/proj,1,526,6793
example,gpt2,post_layernorm,1,526,6794
example,gpt2,ln_f,1,526,6795
example,gpt2,lm_head,1,526,6796
example,gpt2,vocab_embedding,1,527,6797
example,gpt2,input_layernorm,1,527,6798
example,gpt2,attention/qkv,1,527,6799
example,gpt2,attention/wrapper,1,527,6800
example,gpt2,attention/dense,1,527,6801
example,gpt2,mlp/fc,1,527,6802
example,gpt2,mlp/gelu,1,527,6803
example,gpt2,mlp/proj,1,527,6804
example,gpt2,post_layernorm,1,527,6805
example,gpt2,ln_f,1,527,6806
example,gpt2,lm_head,1,527,6807
example,gpt2,vocab_embedding,1,528,6808
example,gpt2,input_layernorm,1,528,6809
example,gpt2,attention/qkv,1,528,6810
example,gpt2,attention/wrapper,1,528,6811
example,gpt2,attention/dense,1,528,6812
example,gpt2,mlp/fc,1,528,6813
example,gpt2,mlp/gelu,1,528,6814
example,gpt2,mlp/proj,1,528,6815
example,gpt2,post_layernorm,1,528,6816
example,gpt2,ln_f,1,528,6817
example,gpt2,lm_head,1,528,6818
example,gpt2,vocab_embedding,1,529,6819
example,gpt2,input_layernorm,1,529,6820
example,gpt2,attention/qkv,1,529,6821
example,gpt2,attention/wrapper,1,529,6822
example,gpt2,attention/dense,1,529,6823
example,gpt2,mlp/fc,1,529,6824
example,gpt2,mlp/gelu,1,529,6825
example,gpt2,mlp/proj,1,529,6826
example,gpt2,post_layernorm,1,529,6827
example,gpt2,ln_f,1,529,6828
example,gpt2,lm_head,1,529,6829
example,gpt2,vocab_embedding,1,530,6830
example,gpt2,input_layernorm,1,530,6831
example,gpt2,attention/qkv,1,530,6832
example,gpt2,attention/wrapper,1,530,6833
example,gpt2,attention/dense,1,530,6834
example,gpt2,mlp/fc,1,530,6835
example,gpt2,mlp/gelu,1,530,6836
example,gpt2,mlp/proj,1,530,6837
example,gpt2,post_layernorm,1,530,6838
example,gpt2,ln_f,1,530,6839
example,gpt2,lm_head,1,530,6840
example,gpt2,vocab_embedding,1,531,6841
example,gpt2,input_layernorm,1,531,6842
example,gpt2,attention/qkv,1,531,6843
example,gpt2,attention/wrapper,1,531,6844
example,gpt2,attention/dense,1,531,6845
example,gpt2,mlp/fc,1,531,6846
example,gpt2,mlp/gelu,1,531,6847
example,gpt2,mlp/proj,1,531,6848
example,gpt2,post_layernorm,1,531,6849
example,gpt2,ln_f,1,531,6850
example,gpt2,lm_head,1,531,6851
example,gpt2,vocab_embedding,1,532,6852
example,gpt2,input_layernorm,1,532,6853
example,gpt2,attention/qkv,1,532,6854
example,gpt2,attention/wrapper,1,532,6855
example,gpt2,attention/dense,1,532,6856
example,gpt2,mlp/fc,1,532,6857
example,gpt2,mlp/gelu,1,532,6858
example,gpt2,mlp/proj,1,532,6859
example,gpt2,post_layernorm,1,532,6860
example,gpt2,ln_f,1,532,6861
example,gpt2,lm_head,1,532,6862
example,gpt2,vocab_embedding,1,533,6863
example,gpt2,input_layernorm,1,533,6864
example,gpt2,attention/qkv,1,533,6865
example,gpt2,attention/wrapper,1,533,6866
example,gpt2,attention/dense,1,533,6867
example,gpt2,mlp/fc,1,533,6868
example,gpt2,mlp/gelu,1,533,6869
example,gpt2,mlp/proj,1,533,6870
example,gpt2,post_layernorm,1,533,6871
example,gpt2,ln_f,1,533,6872
example,gpt2,lm_head,1,533,6873
example,gpt2,vocab_embedding,1,534,6874
example,gpt2,input_layernorm,1,534,6875
example,gpt2,attention/qkv,1,534,6876
example,gpt2,attention/wrapper,1,534,6877
example,gpt2,attention/dense,1,534,6878
example,gpt2,mlp/fc,1,534,6879
example,gpt2,mlp/gelu,1,534,6880
example,gpt2,mlp/proj,1,534,6881
example,gpt2,post_layernorm,1,534,6882
example,gpt2,ln_f,1,534,6883
example,gpt2,lm_head,1,534,6884
example,gpt2,vocab_embedding,1,535,6885
example,gpt2,input_layernorm,1,535,6886
example,gpt2,attention/qkv,1,535,6887
example,gpt2,attention/wrapper,1,535,6888
example,gpt2,attention/dense,1,535,6889
example,gpt2,mlp/fc,1,535,6890
example,gpt2,mlp/gelu,1,535,6891
example,gpt2,mlp/proj,1,535,6892
example,gpt2,post_layernorm,1,535,6893
example,gpt2,ln_f,1,535,6894
example,gpt2,lm_head,1,535,6895
example,gpt2,vocab_embedding,1,536,6896
example,gpt2,input_layernorm,1,536,6897
example,gpt2,attention/qkv,1,536,6898
example,gpt2,attention/wrapper,1,536,6899
example,gpt2,attention/dense,1,536,6900
example,gpt2,mlp/fc,1,536,6901
example,gpt2,mlp/gelu,1,536,6902
example,gpt2,mlp/proj,1,536,6903
example,gpt2,post_layernorm,1,536,6904
example,gpt2,ln_f,1,536,6905
example,gpt2,lm_head,1,536,6906
example,gpt2,vocab_embedding,1,537,6907
example,gpt2,input_layernorm,1,537,6908
example,gpt2,attention/qkv,1,537,6909
example,gpt2,attention/wrapper,1,537,6910
example,gpt2,attention/dense,1,537,6911
example,gpt2,mlp/fc,1,537,6912
example,gpt2,mlp/gelu,1,537,6913
example,gpt2,mlp/proj,1,537,6914
example,gpt2,post_layernorm,1,537,6915
example,gpt2,ln_f,1,537,6916
example,gpt2,lm_head,1,537,6917
example,gpt2,vocab_embedding,1,538,6918
example,gpt2,input_layernorm,1,538,6919
example,gpt2,attention/qkv,1,538,6920
example,gpt2,attention/wrapper,1,538,6921
example,gpt2,attention/dense,1,538,6922
example,gpt2,mlp/fc,1,538,6923
example,gpt2,mlp/gelu,1,538,6924
example,gpt2,mlp/proj,1,538,6925
example,gpt2,post_layernorm,1,538,6926
example,gpt2,ln_f,1,538,6927
example,gpt2,lm_head,1,538,6928
example,gpt2,vocab_embedding,1,539,6929
example,gpt2,input_layernorm,1,539,6930
example,gpt2,attention/qkv,1,539,6931
example,gpt2,attention/wrapper,1,539,6932
example,gpt2,attention/dense,1,539,6933
example,gpt2,mlp/fc,1,539,6934
example,gpt2,mlp/gelu,1,539,6935
example,gpt2,mlp/proj,1,539,6936
example,gpt2,post_layernorm,1,539,6937
example,gpt2,ln_f,1,539,6938
example,gpt2,lm_head,1,539,6939
example,gpt2,vocab_embedding,1,540,6940
example,gpt2,input_layernorm,1,540,6941
example,gpt2,attention/qkv,1,540,6942
example,gpt2,attention/wrapper,1,540,6943
example,gpt2,attention/dense,1,540,6944
example,gpt2,mlp/fc,1,540,6945
example,gpt2,mlp/gelu,1,540,6946
example,gpt2,mlp/proj,1,540,6947
example,gpt2,post_layernorm,1,540,6948
example,gpt2,ln_f,1,540,6949
example,gpt2,lm_head,1,540,6950
example,gpt2,vocab_embedding,1,541,6951
example,gpt2,input_layernorm,1,541,6952
example,gpt2,attention/qkv,1,541,6953
example,gpt2,attention/wrapper,1,541,6954
example,gpt2,attention/dense,1,541,6955
example,gpt2,mlp/fc,1,541,6956
example,gpt2,mlp/gelu,1,541,6957
example,gpt2,mlp/proj,1,541,6958
example,gpt2,post_layernorm,1,541,6959
example,gpt2,ln_f,1,541,6960
example,gpt2,lm_head,1,541,6961
example,gpt2,vocab_embedding,1,542,6962
example,gpt2,input_layernorm,1,542,6963
example,gpt2,attention/qkv,1,542,6964
example,gpt2,attention/wrapper,1,542,6965
example,gpt2,attention/dense,1,542,6966
example,gpt2,mlp/fc,1,542,6967
example,gpt2,mlp/gelu,1,542,6968
example,gpt2,mlp/proj,1,542,6969
example,gpt2,post_layernorm,1,542,6970
example,gpt2,ln_f,1,542,6971
example,gpt2,lm_head,1,542,6972
example,gpt2,vocab_embedding,1,543,6973
example,gpt2,input_layernorm,1,543,6974
example,gpt2,attention/qkv,1,543,6975
example,gpt2,attention/wrapper,1,543,6976
example,gpt2,attention/dense,1,543,6977
example,gpt2,mlp/fc,1,543,6978
example,gpt2,mlp/gelu,1,543,6979
example,gpt2,mlp/proj,1,543,6980
example,gpt2,post_layernorm,1,543,6981
example,gpt2,ln_f,1,543,6982
example,gpt2,lm_head,1,543,6983
example,gpt2,vocab_embedding,1,544,6984
example,gpt2,input_layernorm,1,544,6985
example,gpt2,attention/qkv,1,544,6986
example,gpt2,attention/wrapper,1,544,6987
example,gpt2,attention/dense,1,544,6988
example,gpt2,mlp/fc,1,544,6989
example,gpt2,mlp/gelu,1,544,6990
example,gpt2,mlp/proj,1,544,6991
example,gpt2,post_layernorm,1,544,6992
example,gpt2,ln_f,1,544,6993
example,gpt2,lm_head,1,544,6994
example,gpt2,vocab_embedding,1,545,6995
example,gpt2,input_layernorm,1,545,6996
example,gpt2,attention/qkv,1,545,6997
example,gpt2,attention/wrapper,1,545,6998
example,gpt2,attention/dense,1,545,6999
example,gpt2,mlp/fc,1,545,7000
example,gpt2,mlp/gelu,1,545,7001
example,gpt2,mlp/proj,1,545,7002
example,gpt2,post_layernorm,1,545,7003
example,gpt2,ln_f,1,545,7004
example,gpt2,lm_head,1,545,7005
example,gpt2,vocab_embedding,1,546,7006
example,gpt2,input_layernorm,1,546,7007
example,gpt2,attention/qkv,1,546,7008
example,gpt2,attention/wrapper,1,546,7009
example,gpt2,attention/dense,1,546,7010
example,gpt2,mlp/fc,1,546,7011
example,gpt2,mlp/gelu,1,546,7012
example,gpt2,mlp/proj,1,546,7013
example,gpt2,post_layernorm,1,546,7014
example,gpt2,ln_f,1,546,7015
example,gpt2,lm_head,1,546,7016
example,gpt2,vocab_embedding,1,547,7017
example,gpt2,input_layernorm,1,547,7018
example,gpt2,attention/qkv,1,547,7019
example,gpt2,attention/wrapper,1,547,7020
example,gpt2,attention/dense,1,547,7021
example,gpt2,mlp/fc,1,547,7022
example,gpt2,mlp/gelu,1,547,7023
example,gpt2,mlp/proj,1,547,7024
example,gpt2,post_layernorm,1,547,7025
example,gpt2,ln_f,1,547,7026
example,gpt2,lm_head,1,547,7027
example,gpt2,vocab_embedding,1,548,7028
example,gpt2,input_layernorm,1,548,7029
example,gpt2,attention/qkv,1,548,7030
example,gpt2,attention/wrapper,1,548,7031
example,gpt2,attention/dense,1,548,7032
example,gpt2,mlp/fc,1,548,7033
example,gpt2,mlp/gelu,1,548,7034
example,gpt2,mlp/proj,1,548,7035
example,gpt2,post_layernorm,1,548,7036
example,gpt2,ln_f,1,548,7037
example,gpt2,lm_head,1,548,7038
example,gpt2,vocab_embedding,1,549,7039
example,gpt2,input_layernorm,1,549,7040
example,gpt2,attention/qkv,1,549,7041
example,gpt2,attention/wrapper,1,549,7042
example,gpt2,attention/dense,1,549,7043
example,gpt2,mlp/fc,1,549,7044
example,gpt2,mlp/gelu,1,549,7045
example,gpt2,mlp/proj,1,549,7046
example,gpt2,post_layernorm,1,549,7047
example,gpt2,ln_f,1,549,7048
example,gpt2,lm_head,1,549,7049
example,gpt2,vocab_embedding,1,550,7050
example,gpt2,input_layernorm,1,550,7051
example,gpt2,attention/qkv,1,550,7052
example,gpt2,attention/wrapper,1,550,7053
example,gpt2,attention/dense,1,550,7054
example,gpt2,mlp/fc,1,550,7055
example,gpt2,mlp/gelu,1,550,7056
example,gpt2,mlp/proj,1,550,7057
example,gpt2,post_layernorm,1,550,7058
example,gpt2,ln_f,1,550,7059
example,gpt2,lm_head,1,550,7060
example,gpt2,vocab_embedding,1,551,7061
example,gpt2,input_layernorm,1,551,7062
example,gpt2,attention/qkv,1,551,7063
example,gpt2,attention/wrapper,1,551,7064
example,gpt2,attention/dense,1,551,7065
example,gpt2,mlp/fc,1,551,7066
example,gpt2,mlp/gelu,1,551,7067
example,gpt2,mlp/proj,1,551,7068
example,gpt2,post_layernorm,1,551,7069
example,gpt2,ln_f,1,551,7070
example,gpt2,lm_head,1,551,7071
example,gpt2,vocab_embedding,1,552,7072
example,gpt2,input_layernorm,1,552,7073
example,gpt2,attention/qkv,1,552,7074
example,gpt2,attention/wrapper,1,552,7075
example,gpt2,attention/dense,1,552,7076
example,gpt2,mlp/fc,1,552,7077
example,gpt2,mlp/gelu,1,552,7078
example,gpt2,mlp/proj,1,552,7079
example,gpt2,post_layernorm,1,552,7080
example,gpt2,ln_f,1,552,7081
example,gpt2,lm_head,1,552,7082
example,gpt2,vocab_embedding,1,553,7083
example,gpt2,input_layernorm,1,553,7084
example,gpt2,attention/qkv,1,553,7085
example,gpt2,attention/wrapper,1,553,7086
example,gpt2,attention/dense,1,553,7087
example,gpt2,mlp/fc,1,553,7088
example,gpt2,mlp/gelu,1,553,7089
example,gpt2,mlp/proj,1,553,7090
example,gpt2,post_layernorm,1,553,7091
example,gpt2,ln_f,1,553,7092
example,gpt2,lm_head,1,553,7093
example,gpt2,vocab_embedding,1,554,7094
example,gpt2,input_layernorm,1,554,7095
example,gpt2,attention/qkv,1,554,7096
example,gpt2,attention/wrapper,1,554,7097
example,gpt2,attention/dense,1,554,7098
example,gpt2,mlp/fc,1,554,7099
example,gpt2,mlp/gelu,1,554,7100
example,gpt2,mlp/proj,1,554,7101
example,gpt2,post_layernorm,1,554,7102
example,gpt2,ln_f,1,554,7103
example,gpt2,lm_head,1,554,7104
example,gpt2,vocab_embedding,1,555,7105
example,gpt2,input_layernorm,1,555,7106
example,gpt2,attention/qkv,1,555,7107
example,gpt2,attention/wrapper,1,555,7108
example,gpt2,attention/dense,1,555,7109
example,gpt2,mlp/fc,1,555,7110
example,gpt2,mlp/gelu,1,555,7111
example,gpt2,mlp/proj,1,555,7112
example,gpt2,post_layernorm,1,555,7113
example,gpt2,ln_f,1,555,7114
example,gpt2,lm_head,1,555,7115
example,gpt2,vocab_embedding,1,556,7116
example,gpt2,input_layernorm,1,556,7117
example,gpt2,attention/qkv,1,556,7118
example,gpt2,attention/wrapper,1,556,7119
example,gpt2,attention/dense,1,556,7120
example,gpt2,mlp/fc,1,556,7121
example,gpt2,mlp/gelu,1,556,7122
example,gpt2,mlp/proj,1,556,7123
example,gpt2,post_layernorm,1,556,7124
example,gpt2,ln_f,1,556,7125
example,gpt2,lm_head,1,556,7126
example,gpt2,vocab_embedding,1,557,7127
example,gpt2,input_layernorm,1,557,7128
example,gpt2,attention/qkv,1,557,7129
example,gpt2,attention/wrapper,1,557,7130
example,gpt2,attention/dense,1,557,7131
example,gpt2,mlp/fc,1,557,7132
example,gpt2,mlp/gelu,1,557,7133
example,gpt2,mlp/proj,1,557,7134
example,gpt2,post_layernorm,1,557,7135
example,gpt2,ln_f,1,557,7136
example,gpt2,lm_head,1,557,7137
example,gpt2,vocab_embedding,1,558,7138
example,gpt2,input_layernorm,1,558,7139
example,gpt2,attention/qkv,1,558,7140
example,gpt2,attention/wrapper,1,558,7141
example,gpt2,attention/dense,1,558,7142
example,gpt2,mlp/fc,1,558,7143
example,gpt2,mlp/gelu,1,558,7144
example,gpt2,mlp/proj,1,558,7145
example,gpt2,post_layernorm,1,558,7146
example,gpt2,ln_f,1,558,7147
example,gpt2,lm_head,1,558,7148
example,gpt2,vocab_embedding,1,559,7149
example,gpt2,input_layernorm,1,559,7150
example,gpt2,attention/qkv,1,559,7151
example,gpt2,attention/wrapper,1,559,7152
example,gpt2,attention/dense,1,559,7153
example,gpt2,mlp/fc,1,559,7154
example,gpt2,mlp/gelu,1,559,7155
example,gpt2,mlp/proj,1,559,7156
example,gpt2,post_layernorm,1,559,7157
example,gpt2,ln_f,1,559,7158
example,gpt2,lm_head,1,559,7159
example,gpt2,vocab_embedding,1,560,7160
example,gpt2,input_layernorm,1,560,7161
example,gpt2,attention/qkv,1,560,7162
example,gpt2,attention/wrapper,1,560,7163
example,gpt2,attention/dense,1,560,7164
example,gpt2,mlp/fc,1,560,7165
example,gpt2,mlp/gelu,1,560,7166
example,gpt2,mlp/proj,1,560,7167
example,gpt2,post_layernorm,1,560,7168
example,gpt2,ln_f,1,560,7169
example,gpt2,lm_head,1,560,7170
example,gpt2,vocab_embedding,1,561,7171
example,gpt2,input_layernorm,1,561,7172
example,gpt2,attention/qkv,1,561,7173
example,gpt2,attention/wrapper,1,561,7174
example,gpt2,attention/dense,1,561,7175
example,gpt2,mlp/fc,1,561,7176
example,gpt2,mlp/gelu,1,561,7177
example,gpt2,mlp/proj,1,561,7178
example,gpt2,post_layernorm,1,561,7179
example,gpt2,ln_f,1,561,7180
example,gpt2,lm_head,1,561,7181
example,gpt2,vocab_embedding,1,562,7182
example,gpt2,input_layernorm,1,562,7183
example,gpt2,attention/qkv,1,562,7184
example,gpt2,attention/wrapper,1,562,7185
example,gpt2,attention/dense,1,562,7186
example,gpt2,mlp/fc,1,562,7187
example,gpt2,mlp/gelu,1,562,7188
example,gpt2,mlp/proj,1,562,7189
example,gpt2,post_layernorm,1,562,7190
example,gpt2,ln_f,1,562,7191
example,gpt2,lm_head,1,562,7192
example,gpt2,vocab_embedding,1,563,7193
example,gpt2,input_layernorm,1,563,7194
example,gpt2,attention/qkv,1,563,7195
example,gpt2,attention/wrapper,1,563,7196
example,gpt2,attention/dense,1,563,7197
example,gpt2,mlp/fc,1,563,7198
example,gpt2,mlp/gelu,1,563,7199
example,gpt2,mlp/proj,1,563,7200
example,gpt2,post_layernorm,1,563,7201
example,gpt2,ln_f,1,563,7202
example,gpt2,lm_head,1,563,7203
example,gpt2,vocab_embedding,1,564,7204
example,gpt2,input_layernorm,1,564,7205
example,gpt2,attention/qkv,1,564,7206
example,gpt2,attention/wrapper,1,564,7207
example,gpt2,attention/dense,1,564,7208
example,gpt2,mlp/fc,1,564,7209
example,gpt2,mlp/gelu,1,564,7210
example,gpt2,mlp/proj,1,564,7211
example,gpt2,post_layernorm,1,564,7212
example,gpt2,ln_f,1,564,7213
example,gpt2,lm_head,1,564,7214
example,gpt2,vocab_embedding,1,565,7215
example,gpt2,input_layernorm,1,565,7216
example,gpt2,attention/qkv,1,565,7217
example,gpt2,attention/wrapper,1,565,7218
example,gpt2,attention/dense,1,565,7219
example,gpt2,mlp/fc,1,565,7220
example,gpt2,mlp/gelu,1,565,7221
example,gpt2,mlp/proj,1,565,7222
example,gpt2,post_layernorm,1,565,7223
example,gpt2,ln_f,1,565,7224
example,gpt2,lm_head,1,565,7225
example,gpt2,vocab_embedding,1,566,7226
example,gpt2,input_layernorm,1,566,7227
example,gpt2,attention/qkv,1,566,7228
example,gpt2,attention/wrapper,1,566,7229
example,gpt2,attention/dense,1,566,7230
example,gpt2,mlp/fc,1,566,7231
example,gpt2,mlp/gelu,1,566,7232
example,gpt2,mlp/proj,1,566,7233
example,gpt2,post_layernorm,1,566,7234
example,gpt2,ln_f,1,566,7235
example,gpt2,lm_head,1,566,7236
example,gpt2,vocab_embedding,1,567,7237
example,gpt2,input_layernorm,1,567,7238
example,gpt2,attention/qkv,1,567,7239
example,gpt2,attention/wrapper,1,567,7240
example,gpt2,attention/dense,1,567,7241
example,gpt2,mlp/fc,1,567,7242
example,gpt2,mlp/gelu,1,567,7243
example,gpt2,mlp/proj,1,567,7244
example,gpt2,post_layernorm,1,567,7245
example,gpt2,ln_f,1,567,7246
example,gpt2,lm_head,1,567,7247
example,gpt2,vocab_embedding,1,568,7248
example,gpt2,input_layernorm,1,568,7249
example,gpt2,attention/qkv,1,568,7250
example,gpt2,attention/wrapper,1,568,7251
example,gpt2,attention/dense,1,568,7252
example,gpt2,mlp/fc,1,568,7253
example,gpt2,mlp/gelu,1,568,7254
example,gpt2,mlp/proj,1,568,7255
example,gpt2,post_layernorm,1,568,7256
example,gpt2,ln_f,1,568,7257
example,gpt2,lm_head,1,568,7258
example,gpt2,vocab_embedding,1,569,7259
example,gpt2,input_layernorm,1,569,7260
example,gpt2,attention/qkv,1,569,7261
example,gpt2,attention/wrapper,1,569,7262
example,gpt2,attention/dense,1,569,7263
example,gpt2,mlp/fc,1,569,7264
example,gpt2,mlp/gelu,1,569,7265
example,gpt2,mlp/proj,1,569,7266
example,gpt2,post_layernorm,1,569,7267
example,gpt2,ln_f,1,569,7268
example,gpt2,lm_head,1,569,7269
example,gpt2,vocab_embedding,1,570,7270
example,gpt2,input_layernorm,1,570,7271
example,gpt2,attention/qkv,1,570,7272
example,gpt2,attention/wrapper,1,570,7273
example,gpt2,attention/dense,1,570,7274
example,gpt2,mlp/fc,1,570,7275
example,gpt2,mlp/gelu,1,570,7276
example,gpt2,mlp/proj,1,570,7277
example,gpt2,post_layernorm,1,570,7278
example,gpt2,ln_f,1,570,7279
example,gpt2,lm_head,1,570,7280
example,gpt2,vocab_embedding,1,571,7281
example,gpt2,input_layernorm,1,571,7282
example,gpt2,attention/qkv,1,571,7283
example,gpt2,attention/wrapper,1,571,7284
example,gpt2,attention/dense,1,571,7285
example,gpt2,mlp/fc,1,571,7286
example,gpt2,mlp/gelu,1,571,7287
example,gpt2,mlp/proj,1,571,7288
example,gpt2,post_layernorm,1,571,7289
example,gpt2,ln_f,1,571,7290
example,gpt2,lm_head,1,571,7291
example,gpt2,vocab_embedding,1,572,7292
example,gpt2,input_layernorm,1,572,7293
example,gpt2,attention/qkv,1,572,7294
example,gpt2,attention/wrapper,1,572,7295
example,gpt2,attention/dense,1,572,7296
example,gpt2,mlp/fc,1,572,7297
example,gpt2,mlp/gelu,1,572,7298
example,gpt2,mlp/proj,1,572,7299
example,gpt2,post_layernorm,1,572,7300
example,gpt2,ln_f,1,572,7301
example,gpt2,lm_head,1,572,7302
example,gpt2,vocab_embedding,1,573,7303
example,gpt2,input_layernorm,1,573,7304
example,gpt2,attention/qkv,1,573,7305
example,gpt2,attention/wrapper,1,573,7306
example,gpt2,attention/dense,1,573,7307
example,gpt2,mlp/fc,1,573,7308
example,gpt2,mlp/gelu,1,573,7309
example,gpt2,mlp/proj,1,573,7310
example,gpt2,post_layernorm,1,573,7311
example,gpt2,ln_f,1,573,7312
example,gpt2,lm_head,1,573,7313
example,gpt2,vocab_embedding,1,574,7314
example,gpt2,input_layernorm,1,574,7315
example,gpt2,attention/qkv,1,574,7316
example,gpt2,attention/wrapper,1,574,7317
example,gpt2,attention/dense,1,574,7318
example,gpt2,mlp/fc,1,574,7319
example,gpt2,mlp/gelu,1,574,7320
example,gpt2,mlp/proj,1,574,7321
example,gpt2,post_layernorm,1,574,7322
example,gpt2,ln_f,1,574,7323
example,gpt2,lm_head,1,574,7324
example,gpt2,vocab_embedding,1,575,7325
example,gpt2,input_layernorm,1,575,7326
example,gpt2,attention/qkv,1,575,7327
example,gpt2,attention/wrapper,1,575,7328
example,gpt2,attention/dense,1,575,7329
example,gpt2,mlp/fc,1,575,7330
example,gpt2,mlp/gelu,1,575,7331
example,gpt2,mlp/proj,1,575,7332
example,gpt2,post_layernorm,1,575,7333
example,gpt2,ln_f,1,575,7334
example,gpt2,lm_head,1,575,7335
example,gpt2,vocab_embedding,1,576,7336
example,gpt2,input_layernorm,1,576,7337
example,gpt2,attention/qkv,1,576,7338
example,gpt2,attention/wrapper,1,576,7339
example,gpt2,attention/dense,1,576,7340
example,gpt2,mlp/fc,1,576,7341
example,gpt2,mlp/gelu,1,576,7342
example,gpt2,mlp/proj,1,576,7343
example,gpt2,post_layernorm,1,576,7344
example,gpt2,ln_f,1,576,7345
example,gpt2,lm_head,1,576,7346
example,gpt2,vocab_embedding,1,577,7347
example,gpt2,input_layernorm,1,577,7348
example,gpt2,attention/qkv,1,577,7349
example,gpt2,attention/wrapper,1,577,7350
example,gpt2,attention/dense,1,577,7351
example,gpt2,mlp/fc,1,577,7352
example,gpt2,mlp/gelu,1,577,7353
example,gpt2,mlp/proj,1,577,7354
example,gpt2,post_layernorm,1,577,7355
example,gpt2,ln_f,1,577,7356
example,gpt2,lm_head,1,577,7357
example,gpt2,vocab_embedding,1,578,7358
example,gpt2,input_layernorm,1,578,7359
example,gpt2,attention/qkv,1,578,7360
example,gpt2,attention/wrapper,1,578,7361
example,gpt2,attention/dense,1,578,7362
example,gpt2,mlp/fc,1,578,7363
example,gpt2,mlp/gelu,1,578,7364
example,gpt2,mlp/proj,1,578,7365
example,gpt2,post_layernorm,1,578,7366
example,gpt2,ln_f,1,578,7367
example,gpt2,lm_head,1,578,7368
