regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,64,58,0.9062,4.0,1024,2048,128,512,476,2304.733,2466.59,2424.436,0.7396
mixed,64,58,0.9062,4.0,1024,2048,256,1024,952,3068.03,3247.644,3129.353,0.3414
mixed,64,58,0.9062,4.0,1024,2048,512,2048,1904,4576.036,5096.444,4703.428,0.2448
mixed,64,58,0.9062,4.0,1024,2048,1024,4096,3808,12444.336,13601.244,10727.186,-1.4843
mixed,64,58,0.9062,4.0,1024,2048,2048,8192,7616,24997.077,26850.552,24964.721,-0.0175
mixed,64,58,0.9062,4.0,1024,2048,4096,16384,15232,49063.096,52573.667,49523.248,0.1311
mixed,64,58,0.9062,4.0,1024,4096,128,512,476,3156.211,3329.999,3278.363,0.7029
mixed,64,58,0.9062,4.0,1024,4096,256,1024,952,3951.917,4104.731,4021.254,0.4537
mixed,64,58,0.9062,4.0,1024,4096,512,2048,1904,5314.015,5690.255,5438.974,0.3321
mixed,64,58,0.9062,4.0,1024,4096,1024,4096,3808,9675.318,10413.441,9869.835,0.2635
mixed,64,58,0.9062,4.0,1024,4096,2048,8192,7616,25387.405,27263.991,25189.003,-0.1057
mixed,64,58,0.9062,4.0,1024,4096,4096,16384,15232,49977.56,53690.954,50045.591,0.0183
mixed,64,58,0.9062,4.0,1024,8192,128,512,476,4853.987,5026.83,4980.245,0.7305
mixed,64,58,0.9062,4.0,1024,8192,256,1024,952,5626.921,5807.816,5699.466,0.401
mixed,64,58,0.9062,4.0,1024,8192,512,2048,1904,7069.006,7380.359,7187.855,0.3817
mixed,64,58,0.9062,4.0,1024,8192,1024,4096,3808,10623.43,11351.936,12787.267,2.9702
mixed,64,58,0.9062,4.0,1024,8192,2048,8192,7616,19505.151,26766.521,25036.464,0.7617
mixed,64,58,0.9062,4.0,1024,8192,4096,16384,15232,50426.445,54111.332,50234.38,-0.0521
mixed,64,58,0.9062,4.0,2048,0,128,512,476,2399.235,2566.298,2518.474,0.7137
mixed,64,58,0.9062,4.0,2048,0,256,1024,952,3153.951,3339.927,3225.54,0.3849
mixed,64,58,0.9062,4.0,2048,0,512,2048,1904,4723.33,5169.848,4846.42,0.2757
mixed,64,58,0.9062,4.0,2048,0,1024,4096,3808,10360.111,11115.315,9995.614,-0.4826
mixed,64,58,0.9062,4.0,2048,0,2048,8192,7616,18825.369,19799.345,24114.115,5.4301
mixed,64,58,0.9062,4.0,2048,0,4096,16384,15232,29216.665,30949.272,47854.574,10.7571
mixed,64,58,0.9062,4.0,2048,512,128,512,476,2573.888,2731.068,2915.062,2.1706
mixed,64,58,0.9062,4.0,2048,512,256,1024,952,3549.261,3723.264,3624.563,0.4328
mixed,64,58,0.9062,4.0,2048,512,512,2048,1904,5041.117,5479.79,5183.692,0.325
mixed,64,58,0.9062,4.0,2048,512,1024,4096,3808,12325.226,13239.246,11621.726,-0.7697
mixed,64,58,0.9062,4.0,2048,512,2048,8192,7616,24925.706,26640.604,25192.233,0.1554
mixed,64,58,0.9062,4.0,2048,512,4096,16384,15232,47600.351,51286.454,48468.92,0.2356
mixed,64,58,0.9062,4.0,2048,1024,128,512,476,2940.415,3368.886,3315.024,0.8743
mixed,64,58,0.9062,4.0,2048,1024,256,1024,952,3970.454,4137.152,4043.881,0.4405
mixed,64,58,0.9062,4.0,2048,1024,512,2048,1904,5377.292,5787.801,5519.364,0.3461
mixed,64,58,0.9062,4.0,2048,1024,1024,4096,3808,12896.49,13888.461,12763.5,-0.1341
mixed,64,58,0.9062,4.0,2048,1024,2048,8192,7616,25536.724,27436.49,25647.545,0.0583
mixed,64,58,0.9062,4.0,2048,1024,4096,16384,15232,50052.065,53695.374,50309.263,0.0706
mixed,64,58,0.9062,4.0,2048,2048,128,512,476,3899.609,4068.68,4017.792,0.699
mixed,64,58,0.9062,4.0,2048,2048,256,1024,952,4760.143,4958.862,4845.678,0.4304
mixed,64,58,0.9062,4.0,2048,2048,512,2048,1904,6128.814,6477.591,6248.374,0.3428
mixed,64,58,0.9062,4.0,2048,2048,1024,4096,3808,13022.651,14093.817,13074.558,0.0485
mixed,64,58,0.9062,4.0,2048,2048,2048,8192,7616,25916.257,27813.472,25933.478,0.0091
mixed,64,58,0.9062,4.0,2048,2048,4096,16384,15232,50783.942,54540.85,51015.133,0.0615
mixed,64,58,0.9062,4.0,2048,4096,128,512,476,5131.437,5762.848,5707.756,0.9127
mixed,64,58,0.9062,4.0,2048,4096,256,1024,952,6337.167,6514.702,6412.87,0.4264
mixed,64,58,0.9062,4.0,2048,4096,512,2048,1904,7770.931,8173.313,7913.289,0.3538
mixed,64,58,0.9062,4.0,2048,4096,1024,4096,3808,12129.165,12446.584,12578.969,1.4171
mixed,64,58,0.9062,4.0,2048,4096,2048,8192,7616,26033.969,27938.175,26081.356,0.0249
mixed,64,58,0.9062,4.0,2048,4096,4096,16384,15232,51045.082,54855.023,51315.669,0.071
mixed,64,58,0.9062,4.0,2048,8192,128,512,476,8756.5,8937.627,8871.759,0.6363
mixed,64,58,0.9062,4.0,2048,8192,256,1024,952,9529.748,9711.643,9595.287,0.3603
mixed,64,58,0.9062,4.0,2048,8192,512,2048,1904,10902.372,11293.984,11050.196,0.3775
mixed,64,58,0.9062,4.0,2048,8192,1024,4096,3808,14494.638,15181.392,14376.04,-0.1727
mixed,64,58,0.9062,4.0,2048,8192,2048,8192,7616,22065.878,24861.892,25609.055,1.2672
mixed,64,58,0.9062,4.0,2048,8192,4096,16384,15232,51376.343,55124.197,51465.151,0.0237
pure,128,1,0.0078,4.0,0,0,128,512,131,321.598,971.036,317.854,-0.0058
pure,128,1,0.0078,4.0,0,0,256,1024,262,549.947,1822.802,574.333,0.0192
pure,128,1,0.0078,4.0,0,0,512,2048,524,987.223,3535.159,1052.278,0.0255
pure,128,1,0.0078,4.0,0,0,1024,4096,1048,1861.972,6908.815,2017.65,0.0308
pure,128,1,0.0078,4.0,0,0,2048,8192,2096,3606.168,13749.766,3964.687,0.0353
pure,128,1,0.0078,4.0,0,0,4096,16384,4192,7073.555,27172.775,7757.039,0.034
mixed,128,1,0.0078,4.0,16,0,128,512,131,955.833,2360.821,970.01,0.0101
mixed,128,1,0.0078,4.0,16,0,256,1024,262,1450.17,4339.12,1495.445,0.0157
mixed,128,1,0.0078,4.0,16,0,512,2048,524,2380.12,13554.271,2517.778,0.0123
mixed,128,1,0.0078,4.0,16,0,1024,4096,1048,4381.65,27132.37,4611.978,0.0101
mixed,128,1,0.0078,4.0,16,0,2048,8192,2096,13871.216,54137.594,14194.202,0.008
mixed,128,1,0.0078,4.0,16,0,4096,16384,4192,27726.186,108092.356,28472.284,0.0093
mixed,128,1,0.0078,4.0,16,512,128,512,131,978.532,2426.625,973.062,-0.0038
mixed,128,1,0.0078,4.0,16,512,256,1024,262,1465.978,4408.962,1493.676,0.0094
mixed,128,1,0.0078,4.0,16,512,512,2048,524,2438.064,13600.258,2461.277,0.0021
mixed,128,1,0.0078,4.0,16,512,1024,4096,1048,4426.19,27154.356,4622.352,0.0086
mixed,128,1,0.0078,4.0,16,512,2048,8192,2096,13921.472,54171.302,14325.446,0.01
mixed,128,1,0.0078,4.0,16,512,4096,16384,4192,27742.905,108074.34,28491.804,0.0093
mixed,128,1,0.0078,4.0,16,1024,128,512,131,1043.832,2448.009,1034.617,-0.0066
mixed,128,1,0.0078,4.0,16,1024,256,1024,262,1478.406,4438.719,1495.312,0.0057
mixed,128,1,0.0078,4.0,16,1024,512,2048,524,2446.666,13605.701,2480.61,0.003
mixed,128,1,0.0078,4.0,16,1024,1024,4096,1048,4455.032,27194.007,4615.528,0.0071
mixed,128,1,0.0078,4.0,16,1024,2048,8192,2096,13934.938,54077.606,14308.188,0.0093
mixed,128,1,0.0078,4.0,16,1024,4096,16384,4192,27800.93,108217.395,28511.265,0.0088
mixed,128,1,0.0078,4.0,16,2048,128,512,131,1151.066,2464.27,1147.46,-0.0027
mixed,128,1,0.0078,4.0,16,2048,256,1024,262,1618.678,4427.941,1600.823,-0.0064
mixed,128,1,0.0078,4.0,16,2048,512,2048,524,2466.492,13682.05,2504.939,0.0034
mixed,128,1,0.0078,4.0,16,2048,1024,4096,1048,4484.493,27205.616,4658.385,0.0077
mixed,128,1,0.0078,4.0,16,2048,2048,8192,2096,14011.264,54283.717,14353.345,0.0085
mixed,128,1,0.0078,4.0,16,2048,4096,16384,4192,27818.654,108193.532,28568.511,0.0093
mixed,128,1,0.0078,4.0,16,4096,128,512,131,1378.552,2724.073,1373.588,-0.0037
mixed,128,1,0.0078,4.0,16,4096,256,1024,262,1840.602,4612.299,1828.719,-0.0043
mixed,128,1,0.0078,4.0,16,4096,512,2048,524,2730.505,13809.192,2713.815,-0.0015
mixed,128,1,0.0078,4.0,16,4096,1024,4096,1048,4688.801,27333.583,4713.832,0.0011
mixed,128,1,0.0078,4.0,16,4096,2048,8192,2096,14102.115,54217.126,14467.679,0.0091
mixed,128,1,0.0078,4.0,16,4096,4096,16384,4192,27929.664,108253.299,28654.447,0.009
mixed,128,1,0.0078,4.0,16,8192,128,512,131,1798.886,3147.115,1793.031,-0.0043
mixed,128,1,0.0078,4.0,16,8192,256,1024,262,2265.097,5122.065,2262.583,-0.0009
mixed,128,1,0.0078,4.0,16,8192,512,2048,524,3167.863,14349.629,3164.172,-0.0003
mixed,128,1,0.0078,4.0,16,8192,1024,4096,1048,5200.789,27550.16,5216.488,0.0007
mixed,128,1,0.0078,4.0,16,8192,2048,8192,2096,14620.672,54571.766,14670.689,0.0013
mixed,128,1,0.0078,4.0,16,8192,4096,16384,4192,28152.856,108369.416,28836.205,0.0085
mixed,128,1,0.0078,4.0,32,0,128,512,131,953.493,2362.546,971.333,0.0127
mixed,128,1,0.0078,4.0,32,0,256,1024,262,1447.546,4338.123,1493.423,0.0159
mixed,128,1,0.0078,4.0,32,0,512,2048,524,2394.689,13570.082,2521.877,0.0114
mixed,128,1,0.0078,4.0,32,0,1024,4096,1048,4385.357,27138.701,4612.355,0.01
mixed,128,1,0.0078,4.0,32,0,2048,8192,2096,13888.184,54019.849,14273.526,0.0096
mixed,128,1,0.0078,4.0,32,0,4096,16384,4192,27725.078,108100.302,28433.331,0.0088
mixed,128,1,0.0078,4.0,32,512,128,512,131,981.587,2432.71,977.757,-0.0026
mixed,128,1,0.0078,4.0,32,512,256,1024,262,1464.469,4411.909,1492.412,0.0095
mixed,128,1,0.0078,4.0,32,512,512,2048,524,2426.098,13574.077,2472.848,0.0042
mixed,128,1,0.0078,4.0,32,512,1024,4096,1048,4427.636,27142.378,4629.348,0.0089
mixed,128,1,0.0078,4.0,32,512,2048,8192,2096,13901.125,54197.577,14236.335,0.0083
mixed,128,1,0.0078,4.0,32,512,4096,16384,4192,27794.187,108115.488,28446.338,0.0081
mixed,128,1,0.0078,4.0,32,1024,128,512,131,1039.552,2439.389,1032.441,-0.0051
mixed,128,1,0.0078,4.0,32,1024,256,1024,262,1476.662,4430.178,1495.57,0.0064
mixed,128,1,0.0078,4.0,32,1024,512,2048,524,2443.967,13640.431,2484.078,0.0036
mixed,128,1,0.0078,4.0,32,1024,1024,4096,1048,4461.503,27187.461,4621.208,0.007
mixed,128,1,0.0078,4.0,32,1024,2048,8192,2096,13962.328,54169.386,14351.949,0.0097
mixed,128,1,0.0078,4.0,32,1024,4096,16384,4192,27793.449,108192.501,28511.446,0.0089
mixed,128,1,0.0078,4.0,32,2048,128,512,131,1151.174,2472.97,1147.78,-0.0026
mixed,128,1,0.0078,4.0,32,2048,256,1024,262,1618.728,4432.629,1597.004,-0.0077
mixed,128,1,0.0078,4.0,32,2048,512,2048,524,2473.775,13666.323,2501.074,0.0024
mixed,128,1,0.0078,4.0,32,2048,1024,4096,1048,4484.891,27222.982,4652.034,0.0074
mixed,128,1,0.0078,4.0,32,2048,2048,8192,2096,13986.412,54138.475,14312.531,0.0081
mixed,128,1,0.0078,4.0,32,2048,4096,16384,4192,27884.186,108261.843,28561.839,0.0084
mixed,128,1,0.0078,4.0,32,4096,128,512,131,1378.433,2721.962,1371.268,-0.0053
mixed,128,1,0.0078,4.0,32,4096,256,1024,262,1841.063,4622.755,1827.342,-0.0049
mixed,128,1,0.0078,4.0,32,4096,512,2048,524,2729.17,13803.033,2718.898,-0.0009
mixed,128,1,0.0078,4.0,32,4096,1024,4096,1048,4689.755,27333.448,4717.089,0.0012
mixed,128,1,0.0078,4.0,32,4096,2048,8192,2096,14116.663,54370.397,14459.051,0.0085
mixed,128,1,0.0078,4.0,32,4096,4096,16384,4192,27975.368,108219.921,28640.626,0.0083
mixed,128,1,0.0078,4.0,32,8192,128,512,131,1800.555,3152.588,1796.043,-0.0033
mixed,128,1,0.0078,4.0,32,8192,256,1024,262,2265.065,5121.158,2266.703,0.0006
mixed,128,1,0.0078,4.0,32,8192,512,2048,524,3167.126,14315.422,3155.48,-0.001
mixed,128,1,0.0078,4.0,32,8192,1024,4096,1048,5195.521,27554.187,5219.759,0.0011
mixed,128,1,0.0078,4.0,32,8192,2048,8192,2096,14628.326,54548.317,14671.777,0.0011
mixed,128,1,0.0078,4.0,32,8192,4096,16384,4192,28157.085,108295.847,28863.258,0.0088
mixed,128,1,0.0078,4.0,64,0,128,512,131,953.347,2367.185,966.566,0.0093
mixed,128,1,0.0078,4.0,64,0,256,1024,262,1444.044,4342.772,1493.833,0.0172
mixed,128,1,0.0078,4.0,64,0,512,2048,524,2380.363,13564.49,2524.748,0.0129
mixed,128,1,0.0078,4.0,64,0,1024,4096,1048,4393.846,27136.434,4621.01,0.01
mixed,128,1,0.0078,4.0,64,0,2048,8192,2096,13893.03,54103.224,14216.23,0.008
mixed,128,1,0.0078,4.0,64,0,4096,16384,4192,27757.887,108159.124,28437.975,0.0085
mixed,128,1,0.0078,4.0,64,512,128,512,131,982.17,2432.177,975.866,-0.0043
mixed,128,1,0.0078,4.0,64,512,256,1024,262,1463.546,4407.46,1493.305,0.0101
mixed,128,1,0.0078,4.0,64,512,512,2048,524,2446.845,13614.041,2465.776,0.0017
mixed,128,1,0.0078,4.0,64,512,1024,4096,1048,4429.262,27143.665,4627.7,0.0087
mixed,128,1,0.0078,4.0,64,512,2048,8192,2096,13944.878,54191.251,14295.752,0.0087
mixed,128,1,0.0078,4.0,64,512,4096,16384,4192,27757.051,108268.707,28456.795,0.0087
mixed,128,1,0.0078,4.0,64,1024,128,512,131,1044.665,2451.244,1035.301,-0.0067
mixed,128,1,0.0078,4.0,64,1024,256,1024,262,1479.641,4425.324,1497.171,0.006
mixed,128,1,0.0078,4.0,64,1024,512,2048,524,2445.704,13633.629,2485.201,0.0035
mixed,128,1,0.0078,4.0,64,1024,1024,4096,1048,4454.847,27178.946,4630.155,0.0077
mixed,128,1,0.0078,4.0,64,1024,2048,8192,2096,13949.928,54086.113,14304.382,0.0088
mixed,128,1,0.0078,4.0,64,1024,4096,16384,4192,27773.151,108139.412,28477.674,0.0088
mixed,128,1,0.0078,4.0,64,2048,128,512,131,1152.346,2470.901,1144.539,-0.0059
mixed,128,1,0.0078,4.0,64,2048,256,1024,262,1617.719,4429.037,1600.09,-0.0063
mixed,128,1,0.0078,4.0,64,2048,512,2048,524,2479.34,13694.336,2506.674,0.0024
mixed,128,1,0.0078,4.0,64,2048,1024,4096,1048,4488.17,27221.809,4671.967,0.0081
mixed,128,1,0.0078,4.0,64,2048,2048,8192,2096,14013.154,54292.953,14378.934,0.0091
mixed,128,1,0.0078,4.0,64,2048,4096,16384,4192,27840.488,108273.258,28562.819,0.009
mixed,128,1,0.0078,4.0,64,4096,128,512,131,1377.284,2728.297,1371.912,-0.004
mixed,128,1,0.0078,4.0,64,4096,256,1024,262,1844.518,4627.857,1828.774,-0.0057
mixed,128,1,0.0078,4.0,64,4096,512,2048,524,2734.149,13808.788,2719.051,-0.0014
mixed,128,1,0.0078,4.0,64,4096,1024,4096,1048,4697.39,27338.955,4725.301,0.0012
mixed,128,1,0.0078,4.0,64,4096,2048,8192,2096,14123.962,54221.311,14490.688,0.0091
mixed,128,1,0.0078,4.0,64,4096,4096,16384,4192,27930.754,108299.801,28649.375,0.0089
mixed,128,1,0.0078,4.0,64,8192,128,512,131,1798.63,3155.562,1791.43,-0.0053
mixed,128,1,0.0078,4.0,64,8192,256,1024,262,2267.815,5128.781,2266.768,-0.0004
mixed,128,1,0.0078,4.0,64,8192,512,2048,524,3168.836,14368.725,3167.819,-0.0001
mixed,128,1,0.0078,4.0,64,8192,1024,4096,1048,5207.148,27532.564,5232.945,0.0012
mixed,128,1,0.0078,4.0,64,8192,2048,8192,2096,14666.203,54586.244,14666.811,0.0
mixed,128,1,0.0078,4.0,64,8192,4096,16384,4192,28136.716,108349.321,28858.405,0.009
mixed,128,1,0.0078,4.0,128,0,128,512,131,980.344,2455.124,987.993,0.0052
mixed,128,1,0.0078,4.0,128,0,256,1024,262,1479.063,4432.872,1520.611,0.0141
mixed,128,1,0.0078,4.0,128,0,512,2048,524,2475.504,13594.139,2555.854,0.0072
mixed,128,1,0.0078,4.0,128,0,1024,4096,1048,4436.234,27152.148,4658.062,0.0098
mixed,128,1,0.0078,4.0,128,0,2048,8192,2096,13914.96,54063.39,14292.126,0.0094
mixed,128,1,0.0078,4.0,128,0,4096,16384,4192,27800.066,108193.287,28493.386,0.0086
mixed,128,1,0.0078,4.0,128,512,128,512,131,1016.003,2437.094,1013.054,-0.0021
mixed,128,1,0.0078,4.0,128,512,256,1024,262,1485.538,4457.838,1519.907,0.0116
mixed,128,1,0.0078,4.0,128,512,512,2048,524,2438.344,13622.364,2486.953,0.0043
mixed,128,1,0.0078,4.0,128,512,1024,4096,1048,4504.3,27184.573,4674.705,0.0075
mixed,128,1,0.0078,4.0,128,512,2048,8192,2096,13943.707,54193.029,14274.081,0.0082
mixed,128,1,0.0078,4.0,128,512,4096,16384,4192,27791.989,108158.294,28504.772,0.0089
mixed,128,1,0.0078,4.0,128,1024,128,512,131,1085.013,2455.752,1081.017,-0.0029
mixed,128,1,0.0078,4.0,128,1024,256,1024,262,1537.806,4435.205,1534.804,-0.001
mixed,128,1,0.0078,4.0,128,1024,512,2048,524,2461.968,13668.072,2546.892,0.0076
mixed,128,1,0.0078,4.0,128,1024,1024,4096,1048,4488.549,27210.777,4667.684,0.0079
mixed,128,1,0.0078,4.0,128,1024,2048,8192,2096,13991.627,54249.614,14322.708,0.0082
mixed,128,1,0.0078,4.0,128,1024,4096,16384,4192,27805.885,108184.289,28534.925,0.0091
mixed,128,1,0.0078,4.0,128,2048,128,512,131,1219.385,2539.151,1215.974,-0.0026
mixed,128,1,0.0078,4.0,128,2048,256,1024,262,1667.785,4455.377,1666.244,-0.0006
mixed,128,1,0.0078,4.0,128,2048,512,2048,524,2546.897,13716.278,2553.127,0.0006
mixed,128,1,0.0078,4.0,128,2048,1024,4096,1048,4521.583,27247.798,4725.091,0.009
mixed,128,1,0.0078,4.0,128,2048,2048,8192,2096,14022.542,54268.467,14355.536,0.0083
mixed,128,1,0.0078,4.0,128,2048,4096,16384,4192,27879.576,108250.16,28570.344,0.0086
mixed,128,1,0.0078,4.0,128,4096,128,512,131,1474.132,2796.138,1475.798,0.0013
mixed,128,1,0.0078,4.0,128,4096,256,1024,262,1924.528,4711.702,1917.291,-0.0026
mixed,128,1,0.0078,4.0,128,4096,512,2048,524,2806.375,13830.597,2835.017,0.0026
mixed,128,1,0.0078,4.0,128,4096,1024,4096,1048,4781.996,27340.679,4812.169,0.0013
mixed,128,1,0.0078,4.0,128,4096,2048,8192,2096,14147.362,54388.017,14501.407,0.0088
mixed,128,1,0.0078,4.0,128,4096,4096,16384,4192,27960.159,108282.706,28651.905,0.0086
mixed,128,1,0.0078,4.0,128,8192,128,512,131,1969.962,3282.797,1967.243,-0.0021
mixed,128,1,0.0078,4.0,128,8192,256,1024,262,2422.062,5268.801,2416.842,-0.0018
mixed,128,1,0.0078,4.0,128,8192,512,2048,524,3305.858,14337.778,3342.091,0.0033
mixed,128,1,0.0078,4.0,128,8192,1024,4096,1048,5342.303,27555.991,5358.521,0.0007
mixed,128,1,0.0078,4.0,128,8192,2048,8192,2096,14626.025,54515.112,14673.422,0.0012
mixed,128,1,0.0078,4.0,128,8192,4096,16384,4192,28155.524,108363.794,28849.293,0.0086
mixed,128,1,0.0078,4.0,256,0,128,512,131,1060.021,2534.799,1061.752,0.0012
mixed,128,1,0.0078,4.0,256,0,256,1024,262,1533.879,4543.02,1576.074,0.014
mixed,128,1,0.0078,4.0,256,0,512,2048,524,2532.588,13651.614,2618.285,0.0077
mixed,128,1,0.0078,4.0,256,0,1024,4096,1048,4563.227,27196.033,4746.951,0.0081
mixed,128,1,0.0078,4.0,256,0,2048,8192,2096,13963.37,54130.882,14304.981,0.0085
mixed,128,1,0.0078,4.0,256,0,4096,16384,4192,27799.976,108199.33,28544.587,0.0093
mixed,128,1,0.0078,4.0,256,512,128,512,131,1124.193,2481.702,1122.495,-0.0013
mixed,128,1,0.0078,4.0,256,512,256,1024,262,1576.037,4517.343,1610.82,0.0118
mixed,128,1,0.0078,4.0,256,512,512,2048,524,2497.8,13693.013,2592.815,0.0085
mixed,128,1,0.0078,4.0,256,512,1024,4096,1048,4579.181,27215.419,4769.17,0.0084
mixed,128,1,0.0078,4.0,256,512,2048,8192,2096,14021.081,54262.993,14404.164,0.0095
mixed,128,1,0.0078,4.0,256,512,4096,16384,4192,27818.067,108265.348,28546.917,0.0091
mixed,128,1,0.0078,4.0,256,1024,128,512,131,1216.612,2556.329,1213.604,-0.0022
mixed,128,1,0.0078,4.0,256,1024,256,1024,262,1653.347,4504.399,1658.209,0.0017
mixed,128,1,0.0078,4.0,256,1024,512,2048,524,2566.439,13714.37,2655.206,0.008
mixed,128,1,0.0078,4.0,256,1024,1024,4096,1048,4560.361,27233.844,4771.987,0.0093
mixed,128,1,0.0078,4.0,256,1024,2048,8192,2096,14017.109,54166.546,14393.374,0.0094
mixed,128,1,0.0078,4.0,256,1024,4096,16384,4192,27873.486,108243.013,28594.375,0.009
mixed,128,1,0.0078,4.0,256,2048,128,512,131,1390.277,2689.679,1389.833,-0.0003
mixed,128,1,0.0078,4.0,256,2048,256,1024,262,1813.447,4619.699,1817.478,0.0014
mixed,128,1,0.0078,4.0,256,2048,512,2048,524,2707.944,13772.468,2731.018,0.0021
mixed,128,1,0.0078,4.0,256,2048,1024,4096,1048,4668.981,27282.377,4875.497,0.0091
mixed,128,1,0.0078,4.0,256,2048,2048,8192,2096,14088.438,54293.091,14441.43,0.0088
mixed,128,1,0.0078,4.0,256,2048,4096,16384,4192,27922.741,108294.491,28665.377,0.0092
mixed,128,1,0.0078,4.0,256,4096,128,512,131,1733.19,3016.402,1729.155,-0.0031
mixed,128,1,0.0078,4.0,256,4096,256,1024,262,2144.3,4920.721,2150.76,0.0023
mixed,128,1,0.0078,4.0,256,4096,512,2048,524,3033.514,13880.888,3041.131,0.0007
mixed,128,1,0.0078,4.0,256,4096,1024,4096,1048,4984.756,27372.174,5012.019,0.0012
mixed,128,1,0.0078,4.0,256,4096,2048,8192,2096,14201.983,54278.574,14550.744,0.0087
mixed,128,1,0.0078,4.0,256,4096,4096,16384,4192,28004.377,108323.961,28783.116,0.0097
mixed,128,1,0.0078,4.0,256,8192,128,512,131,2369.552,3655.727,2369.289,-0.0002
mixed,128,1,0.0078,4.0,256,8192,256,1024,262,2793.001,5586.296,2803.914,0.0039
mixed,128,1,0.0078,4.0,256,8192,512,2048,524,3670.254,14354.476,3694.636,0.0023
mixed,128,1,0.0078,4.0,256,8192,1024,4096,1048,5650.441,27630.451,5715.413,0.003
mixed,128,1,0.0078,4.0,256,8192,2048,8192,2096,14659.948,54593.844,14715.547,0.0014
mixed,128,1,0.0078,4.0,256,8192,4096,16384,4192,28249.75,108428.28,28935.978,0.0086
mixed,128,1,0.0078,4.0,512,0,128,512,131,1249.349,2663.117,1248.132,-0.0009
mixed,128,1,0.0078,4.0,512,0,256,1024,262,1697.862,4684.368,1729.507,0.0106
mixed,128,1,0.0078,4.0,512,0,512,2048,524,2674.122,13735.597,2763.692,0.0081
mixed,128,1,0.0078,4.0,512,0,1024,4096,1048,4734.445,27282.282,4919.637,0.0082
mixed,128,1,0.0078,4.0,512,0,2048,8192,2096,14057.136,54211.479,14437.789,0.0095
mixed,128,1,0.0078,4.0,512,0,4096,16384,4192,27909.728,108216.324,28606.191,0.0087
mixed,128,1,0.0078,4.0,512,512,128,512,131,1375.333,2705.865,1373.926,-0.0011
mixed,128,1,0.0078,4.0,512,512,256,1024,262,1795.337,4711.764,1810.309,0.0051
mixed,128,1,0.0078,4.0,512,512,512,2048,524,2719.878,13770.067,2808.041,0.008
mixed,128,1,0.0078,4.0,512,512,1024,4096,1048,4779.181,27319.557,4955.675,0.0078
mixed,128,1,0.0078,4.0,512,512,2048,8192,2096,14092.824,54287.917,14453.235,0.009
mixed,128,1,0.0078,4.0,512,512,4096,16384,4192,27905.967,108261.278,28705.981,0.01
mixed,128,1,0.0078,4.0,512,1024,128,512,131,1508.162,2810.569,1507.62,-0.0004
mixed,128,1,0.0078,4.0,512,1024,256,1024,262,1919.687,4746.772,1925.052,0.0019
mixed,128,1,0.0078,4.0,512,1024,512,2048,524,2827.369,13792.979,2904.297,0.007
mixed,128,1,0.0078,4.0,512,1024,1024,4096,1048,4803.011,27323.837,4994.995,0.0085
mixed,128,1,0.0078,4.0,512,1024,2048,8192,2096,14129.151,54373.717,14462.273,0.0083
mixed,128,1,0.0078,4.0,512,1024,4096,16384,4192,27979.753,108214.766,28612.393,0.0079
mixed,128,1,0.0078,4.0,512,2048,128,512,131,1771.047,3046.892,1771.271,0.0002
mixed,128,1,0.0078,4.0,512,2048,256,1024,262,2173.542,4929.173,2178.22,0.0017
mixed,128,1,0.0078,4.0,512,2048,512,2048,524,3059.593,13841.007,3083.564,0.0022
mixed,128,1,0.0078,4.0,512,2048,1024,4096,1048,4987.826,27377.685,5163.705,0.0079
mixed,128,1,0.0078,4.0,512,2048,2048,8192,2096,14166.864,54284.048,14480.031,0.0078
mixed,128,1,0.0078,4.0,512,2048,4096,16384,4192,28027.555,108326.774,28754.606,0.0091
mixed,128,1,0.0078,4.0,512,4096,128,512,131,2279.69,3514.38,2279.496,-0.0002
mixed,128,1,0.0078,4.0,512,4096,256,1024,262,2684.737,5367.319,2686.48,0.0006
mixed,128,1,0.0078,4.0,512,4096,512,2048,524,3528.01,13974.395,3546.061,0.0017
mixed,128,1,0.0078,4.0,512,4096,1024,4096,1048,5422.837,27481.557,5456.56,0.0015
mixed,128,1,0.0078,4.0,512,4096,2048,8192,2096,14285.034,54496.009,14604.643,0.0079
mixed,128,1,0.0078,4.0,512,4096,4096,16384,4192,28105.833,108294.886,28826.465,0.009
mixed,128,1,0.0078,4.0,512,8192,128,512,131,3256.2,4490.031,3261.901,0.0046
mixed,128,1,0.0078,4.0,512,8192,256,1024,262,3674.348,6307.99,3682.024,0.0029
mixed,128,1,0.0078,4.0,512,8192,512,2048,524,4500.587,14422.1,4523.697,0.0023
mixed,128,1,0.0078,4.0,512,8192,1024,4096,1048,6345.695,27702.933,6383.549,0.0018
mixed,128,1,0.0078,4.0,512,8192,2048,8192,2096,14738.957,54662.701,14789.306,0.0013
mixed,128,1,0.0078,4.0,512,8192,4096,16384,4192,28346.475,108444.522,28976.192,0.0079
mixed,128,1,0.0078,4.0,1024,0,128,512,131,1727.191,3040.063,1728.14,0.0007
mixed,128,1,0.0078,4.0,1024,0,256,1024,262,2119.47,5031.409,2134.545,0.0052
mixed,128,1,0.0078,4.0,1024,0,512,2048,524,3053.606,13886.34,3133.349,0.0074
mixed,128,1,0.0078,4.0,1024,0,1024,4096,1048,5088.086,27467.971,5265.87,0.0079
