model: gpt3-13b, num requests: 256, total length: 256, prompt/kv_cache length: ['354', '251', '244', '241', '211', '207', '195', '167', '164', '164', '173', '155', '154', '152', '142', '137', '138', '135', '134', '134', '132', '130', '127', '122', '121', '120', '119', '116', '112', '111', '109', '109', '107', '106', '117', '116', '103', '102', '101', '100', '99', '98', '98', '98', '97', '96', '95', '93', '92', '90', '90', '90', '89', '88', '89', '88', '86', '83', '83', '83', '82', '81', '81', '80', '80', '80', '78', '81', '76', '74', '71', '70', '70', '70', '69', '69', '69', '68', '67', '67', '66', '67', '65', '64', '64', '62', '61', '61', '60', '60', '59', '59', '59', '59', '57', '57', '56', '62', '61', '56', '55', '55', '54', '54', '54', '53', '53', '53', '53', '53', '52', '52', '52', '51', '51', '51', '51', '50', '49', '48', '48', '48', '48', '48', '54', '51', '48', '43', '42', '42', '42', '41', '41', '41', '41', '40', '40', '40', '40', '39', '39', '39', '38', '38', '37', '37', '37', '36', '42', '39', '38', '38', '37', '36', '36', '36', '35', '34', '34', '32', '32', '31', '31', '31', '31', '30', '30', '30', '29', '29', '28', '28', '28', '27', '27', '34', '31', '30', '28', '27', '25', '24', '24', '24', '23', '23', '23', '23', '23', '22', '21', '21', '21', '21', '20', '20', '20', '19', '19', '19', '18', '18', '18', '18', '18', '17', '17', '16', '16', '16', '20', '18', '17', '17', '17', '16', '15', '15', '15', '15', '15', '14', '14', '14', '13', '13', '13', '12', '12', '12', '12', '12', '11', '11', '11', '11', '10', '10', '10', '10', '10', '10', '9', '9', '9', '9', '8', '8', '8', '8', '7', '7', '6', '6', '6', '6']
[0.5s] Avg Throughput: propmt: 0, generation: 512
---------------------------
Exiting The Simulator
Unfreed Memory Exists
Checking Non-Exited Systems ...
---------------------------
All Request Has Been Exited
---------------------------
{'id': 0, 'model': 'gpt3-13b', 'input': 354, 'output': 355, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 183, 'model': 'gpt3-13b', 'input': 24, 'output': 25, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 184, 'model': 'gpt3-13b', 'input': 23, 'output': 24, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 185, 'model': 'gpt3-13b', 'input': 23, 'output': 24, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 186, 'model': 'gpt3-13b', 'input': 23, 'output': 24, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 187, 'model': 'gpt3-13b', 'input': 23, 'output': 24, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 188, 'model': 'gpt3-13b', 'input': 23, 'output': 24, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 189, 'model': 'gpt3-13b', 'input': 22, 'output': 23, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 190, 'model': 'gpt3-13b', 'input': 21, 'output': 22, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 191, 'model': 'gpt3-13b', 'input': 21, 'output': 22, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 192, 'model': 'gpt3-13b', 'input': 21, 'output': 22, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 193, 'model': 'gpt3-13b', 'input': 21, 'output': 22, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 194, 'model': 'gpt3-13b', 'input': 20, 'output': 21, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 195, 'model': 'gpt3-13b', 'input': 20, 'output': 21, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 196, 'model': 'gpt3-13b', 'input': 20, 'output': 21, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 197, 'model': 'gpt3-13b', 'input': 19, 'output': 20, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 198, 'model': 'gpt3-13b', 'input': 19, 'output': 20, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 199, 'model': 'gpt3-13b', 'input': 19, 'output': 20, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 200, 'model': 'gpt3-13b', 'input': 18, 'output': 19, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 201, 'model': 'gpt3-13b', 'input': 18, 'output': 19, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 202, 'model': 'gpt3-13b', 'input': 18, 'output': 19, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 203, 'model': 'gpt3-13b', 'input': 18, 'output': 19, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 204, 'model': 'gpt3-13b', 'input': 18, 'output': 19, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 205, 'model': 'gpt3-13b', 'input': 17, 'output': 18, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 206, 'model': 'gpt3-13b', 'input': 17, 'output': 18, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 207, 'model': 'gpt3-13b', 'input': 16, 'output': 17, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 208, 'model': 'gpt3-13b', 'input': 16, 'output': 17, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 209, 'model': 'gpt3-13b', 'input': 16, 'output': 17, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 210, 'model': 'gpt3-13b', 'input': 20, 'output': 21, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 211, 'model': 'gpt3-13b', 'input': 18, 'output': 19, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 212, 'model': 'gpt3-13b', 'input': 17, 'output': 18, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 213, 'model': 'gpt3-13b', 'input': 17, 'output': 18, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 214, 'model': 'gpt3-13b', 'input': 17, 'output': 18, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 215, 'model': 'gpt3-13b', 'input': 16, 'output': 17, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 216, 'model': 'gpt3-13b', 'input': 15, 'output': 16, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 217, 'model': 'gpt3-13b', 'input': 15, 'output': 16, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 218, 'model': 'gpt3-13b', 'input': 15, 'output': 16, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 219, 'model': 'gpt3-13b', 'input': 15, 'output': 16, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 220, 'model': 'gpt3-13b', 'input': 15, 'output': 16, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 221, 'model': 'gpt3-13b', 'input': 14, 'output': 15, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 222, 'model': 'gpt3-13b', 'input': 14, 'output': 15, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 223, 'model': 'gpt3-13b', 'input': 14, 'output': 15, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 224, 'model': 'gpt3-13b', 'input': 13, 'output': 14, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 225, 'model': 'gpt3-13b', 'input': 13, 'output': 14, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 226, 'model': 'gpt3-13b', 'input': 13, 'output': 14, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 227, 'model': 'gpt3-13b', 'input': 12, 'output': 13, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 228, 'model': 'gpt3-13b', 'input': 12, 'output': 13, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 229, 'model': 'gpt3-13b', 'input': 12, 'output': 13, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 230, 'model': 'gpt3-13b', 'input': 12, 'output': 13, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 231, 'model': 'gpt3-13b', 'input': 12, 'output': 13, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 232, 'model': 'gpt3-13b', 'input': 11, 'output': 12, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 233, 'model': 'gpt3-13b', 'input': 11, 'output': 12, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 234, 'model': 'gpt3-13b', 'input': 11, 'output': 12, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 235, 'model': 'gpt3-13b', 'input': 11, 'output': 12, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 236, 'model': 'gpt3-13b', 'input': 10, 'output': 11, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 237, 'model': 'gpt3-13b', 'input': 10, 'output': 11, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 238, 'model': 'gpt3-13b', 'input': 10, 'output': 11, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 239, 'model': 'gpt3-13b', 'input': 10, 'output': 11, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 240, 'model': 'gpt3-13b', 'input': 10, 'output': 11, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 241, 'model': 'gpt3-13b', 'input': 10, 'output': 11, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 242, 'model': 'gpt3-13b', 'input': 9, 'output': 10, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 243, 'model': 'gpt3-13b', 'input': 9, 'output': 10, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 244, 'model': 'gpt3-13b', 'input': 9, 'output': 10, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 245, 'model': 'gpt3-13b', 'input': 9, 'output': 10, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 246, 'model': 'gpt3-13b', 'input': 8, 'output': 9, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 247, 'model': 'gpt3-13b', 'input': 8, 'output': 9, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 248, 'model': 'gpt3-13b', 'input': 8, 'output': 9, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 249, 'model': 'gpt3-13b', 'input': 8, 'output': 9, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 250, 'model': 'gpt3-13b', 'input': 7, 'output': 8, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 251, 'model': 'gpt3-13b', 'input': 7, 'output': 8, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 252, 'model': 'gpt3-13b', 'input': 6, 'output': 7, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 253, 'model': 'gpt3-13b', 'input': 6, 'output': 7, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 254, 'model': 'gpt3-13b', 'input': 6, 'output': 7, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
{'id': 255, 'model': 'gpt3-13b', 'input': 6, 'output': 7, 'arrival': 0, 'end_time': 19504038, 'latency': 19504038}
---------------------------
Throughput Results
---------------------------
Total prompts: 0 tokens/s
Total Generation: 256 tokens/s
Throughput per 0.5 sec: [(0, 512)]
Total clocks: 19504038 ticks
Total latency: 0.019504038 s
Average throughput: prompt: 0.0 generation: 13125.487142713728
---------------------------
Simulation Time (ms)
---------------------------
Total execution engine time: 118161.49799999999
Total graph time: 1897.932
Total astra time: 11534.167
Total scheduler time: 1624.971
Total simulation time: 133218.568
