model: gpt3-30b, num requests: 256, total length: 256, prompt/kv_cache length: ['407', '330', '303', '302', '282', '253', '243', '221', '194', '191', '178', '168', '165', '165', '163', '152', '150', '144', '143', '137', '135', '132', '131', '130', '129', '129', '129', '126', '123', '123', '121', '120', '137', '120', '117', '115', '115', '114', '112', '112', '107', '130', '110', '107', '106', '103', '103', '101', '99', '98', '104', '101', '92', '91', '91', '90', '90', '88', '86', '92', '92', '85', '85', '84', '84', '82', '81', '81', '81', '81', '80', '80', '80', '79', '79', '78', '77', '77', '83', '79', '78', '75', '75', '71', '70', '70', '69', '69', '68', '67', '66', '69', '67', '67', '66', '65', '64', '62', '62', '61', '61', '59', '59', '58', '81', '62', '58', '56', '54', '54', '53', '53', '51', '51', '50', '50', '50', '50', '49', '49', '49', '48', '48', '48', '46', '46', '56', '52', '50', '48', '47', '46', '45', '45', '45', '44', '43', '43', '43', '42', '42', '41', '41', '41', '40', '40', '40', '39', '38', '38', '38', '38', '37', '36', '36', '35', '47', '36', '35', '34', '33', '32', '30', '30', '30', '30', '29', '28', '27', '26', '54', '32', '28', '28', '27', '26', '26', '25', '24', '24', '24', '23', '23', '23', '23', '23', '23', '23', '22', '22', '22', '22', '22', '22', '21', '21', '21', '20', '20', '20', '20', '19', '19', '19', '19', '18', '18', '18', '17', '17', '17', '16', '14', '23', '21', '18', '17', '15', '15', '14', '14', '14', '14', '14', '14', '13', '13', '13', '13', '12', '12', '12', '12', '11', '11', '11', '10', '10', '10', '10', '10', '10', '10', '9', '9', '9', '9', '9', '9', '9', '8', '8', '7', '7', '7', '6']
[0.5s] Avg Throughput: propmt: 0, generation: 512
---------------------------
Exiting The Simulator
Unfreed Memory Exists
Checking Non-Exited Systems ...
---------------------------
All Request Has Been Exited
---------------------------
{'id': 0, 'model': 'gpt3-30b', 'input': 407, 'output': 408, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 183, 'model': 'gpt3-30b', 'input': 23, 'output': 24, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 184, 'model': 'gpt3-30b', 'input': 23, 'output': 24, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 185, 'model': 'gpt3-30b', 'input': 23, 'output': 24, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 186, 'model': 'gpt3-30b', 'input': 23, 'output': 24, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 187, 'model': 'gpt3-30b', 'input': 23, 'output': 24, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 188, 'model': 'gpt3-30b', 'input': 22, 'output': 23, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 189, 'model': 'gpt3-30b', 'input': 22, 'output': 23, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 190, 'model': 'gpt3-30b', 'input': 22, 'output': 23, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 191, 'model': 'gpt3-30b', 'input': 22, 'output': 23, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 192, 'model': 'gpt3-30b', 'input': 22, 'output': 23, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 193, 'model': 'gpt3-30b', 'input': 22, 'output': 23, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 194, 'model': 'gpt3-30b', 'input': 21, 'output': 22, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 195, 'model': 'gpt3-30b', 'input': 21, 'output': 22, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 196, 'model': 'gpt3-30b', 'input': 21, 'output': 22, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 197, 'model': 'gpt3-30b', 'input': 20, 'output': 21, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 198, 'model': 'gpt3-30b', 'input': 20, 'output': 21, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 199, 'model': 'gpt3-30b', 'input': 20, 'output': 21, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 200, 'model': 'gpt3-30b', 'input': 20, 'output': 21, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 201, 'model': 'gpt3-30b', 'input': 19, 'output': 20, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 202, 'model': 'gpt3-30b', 'input': 19, 'output': 20, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 203, 'model': 'gpt3-30b', 'input': 19, 'output': 20, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 204, 'model': 'gpt3-30b', 'input': 19, 'output': 20, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 205, 'model': 'gpt3-30b', 'input': 18, 'output': 19, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 206, 'model': 'gpt3-30b', 'input': 18, 'output': 19, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 207, 'model': 'gpt3-30b', 'input': 18, 'output': 19, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 208, 'model': 'gpt3-30b', 'input': 17, 'output': 18, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 209, 'model': 'gpt3-30b', 'input': 17, 'output': 18, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 210, 'model': 'gpt3-30b', 'input': 17, 'output': 18, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 211, 'model': 'gpt3-30b', 'input': 16, 'output': 17, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 212, 'model': 'gpt3-30b', 'input': 14, 'output': 15, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 213, 'model': 'gpt3-30b', 'input': 23, 'output': 24, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 214, 'model': 'gpt3-30b', 'input': 21, 'output': 22, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 215, 'model': 'gpt3-30b', 'input': 18, 'output': 19, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 216, 'model': 'gpt3-30b', 'input': 17, 'output': 18, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 217, 'model': 'gpt3-30b', 'input': 15, 'output': 16, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 218, 'model': 'gpt3-30b', 'input': 15, 'output': 16, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 219, 'model': 'gpt3-30b', 'input': 14, 'output': 15, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 220, 'model': 'gpt3-30b', 'input': 14, 'output': 15, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 221, 'model': 'gpt3-30b', 'input': 14, 'output': 15, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 222, 'model': 'gpt3-30b', 'input': 14, 'output': 15, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 223, 'model': 'gpt3-30b', 'input': 14, 'output': 15, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 224, 'model': 'gpt3-30b', 'input': 14, 'output': 15, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 225, 'model': 'gpt3-30b', 'input': 13, 'output': 14, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 226, 'model': 'gpt3-30b', 'input': 13, 'output': 14, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 227, 'model': 'gpt3-30b', 'input': 13, 'output': 14, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 228, 'model': 'gpt3-30b', 'input': 13, 'output': 14, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 229, 'model': 'gpt3-30b', 'input': 12, 'output': 13, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 230, 'model': 'gpt3-30b', 'input': 12, 'output': 13, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 231, 'model': 'gpt3-30b', 'input': 12, 'output': 13, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 232, 'model': 'gpt3-30b', 'input': 12, 'output': 13, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 233, 'model': 'gpt3-30b', 'input': 11, 'output': 12, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 234, 'model': 'gpt3-30b', 'input': 11, 'output': 12, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 235, 'model': 'gpt3-30b', 'input': 11, 'output': 12, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 236, 'model': 'gpt3-30b', 'input': 10, 'output': 11, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 237, 'model': 'gpt3-30b', 'input': 10, 'output': 11, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 238, 'model': 'gpt3-30b', 'input': 10, 'output': 11, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 239, 'model': 'gpt3-30b', 'input': 10, 'output': 11, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 240, 'model': 'gpt3-30b', 'input': 10, 'output': 11, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 241, 'model': 'gpt3-30b', 'input': 10, 'output': 11, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 242, 'model': 'gpt3-30b', 'input': 10, 'output': 11, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 243, 'model': 'gpt3-30b', 'input': 9, 'output': 10, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 244, 'model': 'gpt3-30b', 'input': 9, 'output': 10, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 245, 'model': 'gpt3-30b', 'input': 9, 'output': 10, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 246, 'model': 'gpt3-30b', 'input': 9, 'output': 10, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 247, 'model': 'gpt3-30b', 'input': 9, 'output': 10, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 248, 'model': 'gpt3-30b', 'input': 9, 'output': 10, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 249, 'model': 'gpt3-30b', 'input': 9, 'output': 10, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 250, 'model': 'gpt3-30b', 'input': 8, 'output': 9, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 251, 'model': 'gpt3-30b', 'input': 8, 'output': 9, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 252, 'model': 'gpt3-30b', 'input': 7, 'output': 8, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 253, 'model': 'gpt3-30b', 'input': 7, 'output': 8, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 254, 'model': 'gpt3-30b', 'input': 7, 'output': 8, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
{'id': 255, 'model': 'gpt3-30b', 'input': 6, 'output': 7, 'arrival': 0, 'end_time': 36569832, 'latency': 36569832}
---------------------------
Throughput Results
---------------------------
Total prompts: 0 tokens/s
Total Generation: 256 tokens/s
Throughput per 0.5 sec: [(0, 512)]
Total clocks: 36569832 ticks
Total latency: 0.036569832 s
Average throughput: prompt: 0.0 generation: 7000.30560709166
---------------------------
Simulation Time (ms)
---------------------------
Total execution engine time: 108959.73400000001
Total graph time: 2005.84
Total astra time: 39113.29
Total scheduler time: 6362.929
Total simulation time: 156441.793
