model: gpt3-13b, num requests: 256, total length: 256, prompt/kv_cache length: ['341', '297', '285', '245', '242', '228', '216', '203', '195', '190', '181', '169', '145', '142', '141', '138', '139', '138', '131', '131', '131', '121', '121', '120', '116', '115', '116', '115', '114', '114', '113', '113', '112', '111', '110', '109', '109', '101', '100', '99', '95', '94', '94', '93', '90', '90', '88', '88', '93', '89', '86', '86', '84', '83', '83', '83', '81', '81', '81', '81', '80', '80', '79', '78', '78', '77', '76', '76', '75', '73', '73', '71', '71', '70', '69', '67', '84', '77', '67', '65', '64', '63', '63', '63', '62', '61', '60', '60', '60', '60', '59', '59', '59', '59', '59', '59', '58', '58', '57', '56', '60', '59', '58', '55', '55', '55', '54', '53', '53', '51', '51', '50', '50', '50', '50', '49', '49', '48', '48', '48', '46', '50', '45', '45', '45', '45', '44', '44', '44', '44', '44', '42', '42', '41', '41', '41', '41', '40', '40', '40', '40', '39', '39', '39', '38', '38', '37', '37', '36', '38', '36', '34', '34', '34', '34', '33', '32', '32', '32', '31', '31', '31', '31', '30', '30', '29', '29', '29', '29', '29', '29', '29', '28', '28', '28', '28', '27', '27', '26', '50', '39', '38', '34', '28', '28', '26', '25', '24', '24', '24', '23', '23', '23', '22', '21', '21', '21', '21', '21', '21', '20', '20', '20', '20', '19', '19', '19', '18', '17', '16', '23', '21', '20', '19', '16', '16', '15', '15', '15', '15', '14', '14', '14', '13', '13', '13', '12', '12', '12', '12', '12', '12', '12', '12', '11', '11', '11', '10', '10', '10', '10', '10', '9', '9', '9', '9', '9', '8', '8', '8', '8', '8', '8', '7', '6', '6']
[0.5s] Avg Throughput: propmt: 0, generation: 512
---------------------------
Exiting The Simulator
Unfreed Memory Exists
Checking Non-Exited Systems ...
---------------------------
All Request Has Been Exited
---------------------------
{'id': 0, 'model': 'gpt3-13b', 'input': 341, 'output': 342, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 183, 'model': 'gpt3-13b', 'input': 28, 'output': 29, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 184, 'model': 'gpt3-13b', 'input': 28, 'output': 29, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 185, 'model': 'gpt3-13b', 'input': 26, 'output': 27, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 186, 'model': 'gpt3-13b', 'input': 25, 'output': 26, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 187, 'model': 'gpt3-13b', 'input': 24, 'output': 25, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 188, 'model': 'gpt3-13b', 'input': 24, 'output': 25, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 189, 'model': 'gpt3-13b', 'input': 24, 'output': 25, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 190, 'model': 'gpt3-13b', 'input': 23, 'output': 24, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 191, 'model': 'gpt3-13b', 'input': 23, 'output': 24, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 192, 'model': 'gpt3-13b', 'input': 23, 'output': 24, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 193, 'model': 'gpt3-13b', 'input': 22, 'output': 23, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 194, 'model': 'gpt3-13b', 'input': 21, 'output': 22, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 195, 'model': 'gpt3-13b', 'input': 21, 'output': 22, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 196, 'model': 'gpt3-13b', 'input': 21, 'output': 22, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 197, 'model': 'gpt3-13b', 'input': 21, 'output': 22, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 198, 'model': 'gpt3-13b', 'input': 21, 'output': 22, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 199, 'model': 'gpt3-13b', 'input': 21, 'output': 22, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 200, 'model': 'gpt3-13b', 'input': 20, 'output': 21, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 201, 'model': 'gpt3-13b', 'input': 20, 'output': 21, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 202, 'model': 'gpt3-13b', 'input': 20, 'output': 21, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 203, 'model': 'gpt3-13b', 'input': 20, 'output': 21, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 204, 'model': 'gpt3-13b', 'input': 19, 'output': 20, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 205, 'model': 'gpt3-13b', 'input': 19, 'output': 20, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 206, 'model': 'gpt3-13b', 'input': 19, 'output': 20, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 207, 'model': 'gpt3-13b', 'input': 18, 'output': 19, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 208, 'model': 'gpt3-13b', 'input': 17, 'output': 18, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 209, 'model': 'gpt3-13b', 'input': 16, 'output': 17, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 210, 'model': 'gpt3-13b', 'input': 23, 'output': 24, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 211, 'model': 'gpt3-13b', 'input': 21, 'output': 22, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 212, 'model': 'gpt3-13b', 'input': 20, 'output': 21, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 213, 'model': 'gpt3-13b', 'input': 19, 'output': 20, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 214, 'model': 'gpt3-13b', 'input': 16, 'output': 17, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 215, 'model': 'gpt3-13b', 'input': 16, 'output': 17, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 216, 'model': 'gpt3-13b', 'input': 15, 'output': 16, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 217, 'model': 'gpt3-13b', 'input': 15, 'output': 16, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 218, 'model': 'gpt3-13b', 'input': 15, 'output': 16, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 219, 'model': 'gpt3-13b', 'input': 15, 'output': 16, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 220, 'model': 'gpt3-13b', 'input': 14, 'output': 15, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 221, 'model': 'gpt3-13b', 'input': 14, 'output': 15, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 222, 'model': 'gpt3-13b', 'input': 14, 'output': 15, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 223, 'model': 'gpt3-13b', 'input': 13, 'output': 14, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 224, 'model': 'gpt3-13b', 'input': 13, 'output': 14, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 225, 'model': 'gpt3-13b', 'input': 13, 'output': 14, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 226, 'model': 'gpt3-13b', 'input': 12, 'output': 13, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 227, 'model': 'gpt3-13b', 'input': 12, 'output': 13, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 228, 'model': 'gpt3-13b', 'input': 12, 'output': 13, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 229, 'model': 'gpt3-13b', 'input': 12, 'output': 13, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 230, 'model': 'gpt3-13b', 'input': 12, 'output': 13, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 231, 'model': 'gpt3-13b', 'input': 12, 'output': 13, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 232, 'model': 'gpt3-13b', 'input': 12, 'output': 13, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 233, 'model': 'gpt3-13b', 'input': 12, 'output': 13, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 234, 'model': 'gpt3-13b', 'input': 11, 'output': 12, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 235, 'model': 'gpt3-13b', 'input': 11, 'output': 12, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 236, 'model': 'gpt3-13b', 'input': 11, 'output': 12, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 237, 'model': 'gpt3-13b', 'input': 10, 'output': 11, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 238, 'model': 'gpt3-13b', 'input': 10, 'output': 11, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 239, 'model': 'gpt3-13b', 'input': 10, 'output': 11, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 240, 'model': 'gpt3-13b', 'input': 10, 'output': 11, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 241, 'model': 'gpt3-13b', 'input': 10, 'output': 11, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 242, 'model': 'gpt3-13b', 'input': 9, 'output': 10, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 243, 'model': 'gpt3-13b', 'input': 9, 'output': 10, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 244, 'model': 'gpt3-13b', 'input': 9, 'output': 10, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 245, 'model': 'gpt3-13b', 'input': 9, 'output': 10, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 246, 'model': 'gpt3-13b', 'input': 9, 'output': 10, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 247, 'model': 'gpt3-13b', 'input': 8, 'output': 9, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 248, 'model': 'gpt3-13b', 'input': 8, 'output': 9, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 249, 'model': 'gpt3-13b', 'input': 8, 'output': 9, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 250, 'model': 'gpt3-13b', 'input': 8, 'output': 9, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 251, 'model': 'gpt3-13b', 'input': 8, 'output': 9, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 252, 'model': 'gpt3-13b', 'input': 8, 'output': 9, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 253, 'model': 'gpt3-13b', 'input': 7, 'output': 8, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 254, 'model': 'gpt3-13b', 'input': 6, 'output': 7, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 255, 'model': 'gpt3-13b', 'input': 6, 'output': 7, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
---------------------------
Throughput Results
---------------------------
Total prompts: 0 tokens/s
Total Generation: 256 tokens/s
Throughput per 0.5 sec: [(0, 512)]
Total clocks: 9847656 ticks
Total latency: 0.009847656 s
Average throughput: prompt: 0.0 generation: 25996.033980065917
---------------------------
Simulation Time (ms)
---------------------------
Total execution engine time: 414862.598
Total graph time: 2828.471
Total astra time: 6558.232
Total scheduler time: 26.954
Total simulation time: 424276.255
