model: gpt3-30b, num requests: 256, total length: 256, prompt/kv_cache length: ['839', '321', '261', '254', '254', '253', '228', '221', '185', '173', '166', '166', '169', '164', '163', '160', '143', '142', '142', '139', '135', '135', '133', '130', '129', '124', '122', '121', '120', '120', '119', '117', '117', '113', '113', '112', '111', '110', '110', '108', '107', '106', '104', '100', '98', '97', '97', '95', '95', '94', '93', '92', '91', '91', '90', '90', '90', '89', '89', '89', '87', '87', '85', '83', '82', '82', '81', '80', '79', '79', '79', '78', '77', '75', '74', '73', '73', '71', '71', '70', '70', '70', '69', '68', '68', '68', '67', '83', '70', '69', '68', '66', '65', '63', '63', '63', '63', '61', '61', '61', '61', '61', '61', '61', '60', '60', '59', '59', '59', '57', '55', '55', '55', '54', '54', '53', '51', '50', '50', '50', '50', '49', '49', '48', '58', '54', '48', '45', '45', '44', '42', '41', '40', '40', '39', '39', '38', '38', '38', '37', '37', '37', '36', '35', '38', '37', '35', '35', '35', '34', '33', '32', '32', '32', '31', '31', '31', '31', '30', '30', '29', '29', '28', '28', '27', '27', '62', '37', '32', '31', '31', '30', '29', '29', '27', '26', '25', '24', '23', '23', '22', '22', '22', '22', '22', '21', '21', '20', '20', '20', '20', '20', '20', '19', '19', '19', '18', '18', '18', '16', '48', '33', '29', '24', '21', '20', '19', '18', '17', '17', '16', '16', '16', '16', '15', '15', '15', '14', '14', '14', '13', '13', '12', '12', '12', '11', '11', '11', '10', '10', '10', '10', '10', '10', '10', '10', '9', '9', '9', '9', '9', '9', '8', '8', '8', '8', '8', '8', '8', '7', '7', '7', '6', '6', '6', '6']
[0.5s] Avg Throughput: propmt: 0, generation: 512
---------------------------
Exiting The Simulator
Unfreed Memory Exists
Checking Non-Exited Systems ...
---------------------------
All Request Has Been Exited
---------------------------
{'id': 0, 'model': 'gpt3-30b', 'input': 839, 'output': 840, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 183, 'model': 'gpt3-30b', 'input': 22, 'output': 23, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 184, 'model': 'gpt3-30b', 'input': 22, 'output': 23, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 185, 'model': 'gpt3-30b', 'input': 21, 'output': 22, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 186, 'model': 'gpt3-30b', 'input': 21, 'output': 22, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 187, 'model': 'gpt3-30b', 'input': 20, 'output': 21, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 188, 'model': 'gpt3-30b', 'input': 20, 'output': 21, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 189, 'model': 'gpt3-30b', 'input': 20, 'output': 21, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 190, 'model': 'gpt3-30b', 'input': 20, 'output': 21, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 191, 'model': 'gpt3-30b', 'input': 20, 'output': 21, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 192, 'model': 'gpt3-30b', 'input': 20, 'output': 21, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 193, 'model': 'gpt3-30b', 'input': 19, 'output': 20, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 194, 'model': 'gpt3-30b', 'input': 19, 'output': 20, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 195, 'model': 'gpt3-30b', 'input': 19, 'output': 20, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 196, 'model': 'gpt3-30b', 'input': 18, 'output': 19, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 197, 'model': 'gpt3-30b', 'input': 18, 'output': 19, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 198, 'model': 'gpt3-30b', 'input': 18, 'output': 19, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 199, 'model': 'gpt3-30b', 'input': 16, 'output': 17, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 200, 'model': 'gpt3-30b', 'input': 48, 'output': 49, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 201, 'model': 'gpt3-30b', 'input': 33, 'output': 34, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 202, 'model': 'gpt3-30b', 'input': 29, 'output': 30, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 203, 'model': 'gpt3-30b', 'input': 24, 'output': 25, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 204, 'model': 'gpt3-30b', 'input': 21, 'output': 22, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 205, 'model': 'gpt3-30b', 'input': 20, 'output': 21, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 206, 'model': 'gpt3-30b', 'input': 19, 'output': 20, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 207, 'model': 'gpt3-30b', 'input': 18, 'output': 19, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 208, 'model': 'gpt3-30b', 'input': 17, 'output': 18, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 209, 'model': 'gpt3-30b', 'input': 17, 'output': 18, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 210, 'model': 'gpt3-30b', 'input': 16, 'output': 17, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 211, 'model': 'gpt3-30b', 'input': 16, 'output': 17, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 212, 'model': 'gpt3-30b', 'input': 16, 'output': 17, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 213, 'model': 'gpt3-30b', 'input': 16, 'output': 17, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 214, 'model': 'gpt3-30b', 'input': 15, 'output': 16, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 215, 'model': 'gpt3-30b', 'input': 15, 'output': 16, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 216, 'model': 'gpt3-30b', 'input': 15, 'output': 16, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 217, 'model': 'gpt3-30b', 'input': 14, 'output': 15, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 218, 'model': 'gpt3-30b', 'input': 14, 'output': 15, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 219, 'model': 'gpt3-30b', 'input': 14, 'output': 15, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 220, 'model': 'gpt3-30b', 'input': 13, 'output': 14, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 221, 'model': 'gpt3-30b', 'input': 13, 'output': 14, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 222, 'model': 'gpt3-30b', 'input': 12, 'output': 13, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 223, 'model': 'gpt3-30b', 'input': 12, 'output': 13, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 224, 'model': 'gpt3-30b', 'input': 12, 'output': 13, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 225, 'model': 'gpt3-30b', 'input': 11, 'output': 12, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 226, 'model': 'gpt3-30b', 'input': 11, 'output': 12, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 227, 'model': 'gpt3-30b', 'input': 11, 'output': 12, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 228, 'model': 'gpt3-30b', 'input': 10, 'output': 11, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 229, 'model': 'gpt3-30b', 'input': 10, 'output': 11, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 230, 'model': 'gpt3-30b', 'input': 10, 'output': 11, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 231, 'model': 'gpt3-30b', 'input': 10, 'output': 11, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 232, 'model': 'gpt3-30b', 'input': 10, 'output': 11, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 233, 'model': 'gpt3-30b', 'input': 10, 'output': 11, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 234, 'model': 'gpt3-30b', 'input': 10, 'output': 11, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 235, 'model': 'gpt3-30b', 'input': 10, 'output': 11, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 236, 'model': 'gpt3-30b', 'input': 9, 'output': 10, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 237, 'model': 'gpt3-30b', 'input': 9, 'output': 10, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 238, 'model': 'gpt3-30b', 'input': 9, 'output': 10, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 239, 'model': 'gpt3-30b', 'input': 9, 'output': 10, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 240, 'model': 'gpt3-30b', 'input': 9, 'output': 10, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 241, 'model': 'gpt3-30b', 'input': 9, 'output': 10, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 242, 'model': 'gpt3-30b', 'input': 8, 'output': 9, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 243, 'model': 'gpt3-30b', 'input': 8, 'output': 9, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 244, 'model': 'gpt3-30b', 'input': 8, 'output': 9, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 245, 'model': 'gpt3-30b', 'input': 8, 'output': 9, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 246, 'model': 'gpt3-30b', 'input': 8, 'output': 9, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 247, 'model': 'gpt3-30b', 'input': 8, 'output': 9, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 248, 'model': 'gpt3-30b', 'input': 8, 'output': 9, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 249, 'model': 'gpt3-30b', 'input': 7, 'output': 8, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 250, 'model': 'gpt3-30b', 'input': 7, 'output': 8, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 251, 'model': 'gpt3-30b', 'input': 7, 'output': 8, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 252, 'model': 'gpt3-30b', 'input': 6, 'output': 7, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 253, 'model': 'gpt3-30b', 'input': 6, 'output': 7, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 254, 'model': 'gpt3-30b', 'input': 6, 'output': 7, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
{'id': 255, 'model': 'gpt3-30b', 'input': 6, 'output': 7, 'arrival': 0, 'end_time': 21194481, 'latency': 21194481}
---------------------------
Throughput Results
---------------------------
Total prompts: 0 tokens/s
Total Generation: 256 tokens/s
Throughput per 0.5 sec: [(0, 512)]
Total clocks: 21194481 ticks
Total latency: 0.021194481 s
Average throughput: prompt: 0.0 generation: 12078.61612652841
---------------------------
Simulation Time (ms)
---------------------------
Total execution engine time: 487594.935
Total graph time: 3324.358
Total astra time: 39431.768
Total scheduler time: 5146.744
Total simulation time: 535497.805
