prefill_chunk_size,kv_cache_size,batch_size,is_prefill,mean_ns,p50_ns,p90_ns,max_ns
0,96,72,False,233301.73440000004,233340.586,233438.53920000003,233572.34399999998
0,96,73,False,239495.0938,239384.922,240334.3672,240384.922
0,96,74,False,239917.00779999996,239904.414,240208.797,240378.672
0,96,75,False,243162.25779999996,243193.164,243428.44540000003,243448.906
0,96,76,False,246446.24220000004,246455.07799999998,246746.56239999997,246872.422
0,96,77,False,249702.11720000004,249771.367,249923.8672,250149.922
0,96,78,False,252609.11719999998,252495.0,252916.75,253596.25
0,96,79,False,255999.8438,255973.164,256313.375,256321.25000000003
0,96,80,False,259053.60940000002,259050.54700000002,259362.9296,259478.59399999998
0,96,81,False,262553.99220000004,262550.625,262783.5626,262838.828
0,96,82,False,265510.0078,265496.289,265779.58580000006,265977.656
0,96,83,False,268653.961,268549.297,268995.55480000004,269192.5
0,96,84,False,271858.9844,271881.25,272078.19519999996,272185.0
0,96,85,False,274958.2422,274817.539,275320.25,275603.75
0,96,86,False,277940.039,277920.039,278237.0624,278277.422
0,96,87,False,281532.0704,281526.797,281768.19519999996,281931.25
0,96,88,False,284439.98439999996,284392.539,284845.1172,284913.672
0,96,89,False,287770.61720000004,287743.047,288054.7578,288153.828
0,96,90,False,290949.0,290994.961,291195.94519999996,291260.0
0,96,91,False,294138.5392,294058.633,294264.0392,294796.094
0,96,92,False,297325.47660000005,297296.914,297608.5,297853.75
0,96,93,False,300699.7344000001,300749.25800000003,300874.0,301011.25
0,96,94,False,304138.10160000005,304092.422,304458.57019999996,304737.5
0,96,95,False,307336.8126,307323.125,307637.1094,307881.09400000004
0,96,96,False,310467.6484,310420.625,310701.25,311185.0
0,96,97,False,313599.85160000005,313584.88300000003,313957.32019999996,314056.25
0,96,98,False,316662.99220000004,316550.078,317103.31240000005,317166.172
0,96,99,False,324590.57039999997,324524.375,324960.2344,325648.594
0,96,100,False,322935.625,322895.078,323244.0078,323257.57800000004
0,96,101,False,325901.85160000005,325940.586,326139.10959999997,326380.0
0,96,102,False,329257.3594000001,329317.539,329610.1328,329690.07800000004
0,96,103,False,332252.3282,332268.63300000003,332394.9768,332576.17199999996
0,96,104,False,335330.71880000003,335268.75,335589.05480000004,335817.5
0,96,105,False,338850.59380000003,338901.172,339070.2578,339072.57800000004
0,96,106,False,342171.0,342099.375,342555.8048,342563.75
0,96,107,False,345205.65619999997,345205.625,345442.4454,345453.906
0,96,108,False,353826.6016,353803.828,354341.92199999996,354528.67199999996
0,96,109,False,355634.53119999997,355614.453,356109.797,356198.67199999996
0,96,110,False,358906.7032,358824.336,359417.625,360093.75
0,96,111,False,361462.96880000003,361348.086,362318.60959999997,362330.0
0,96,112,False,361194.625,361174.297,361336.92980000004,361748.75
0,96,113,False,364305.9844000001,364341.875,364581.2422,364671.172
0,96,114,False,367593.00000000006,367526.25,367936.875,368291.25
0,96,115,False,370630.8594,370542.422,370952.75,370966.25
0,96,116,False,373991.1484,374048.125,374274.58580000006,374315.156
0,96,117,False,382522.2344,382666.289,383119.2422,383224.922
0,96,118,False,380111.6016,380084.88300000003,380330.46080000006,380682.656
0,96,119,False,383322.2266,383371.25,383488.36740000005,383587.578
0,96,120,False,386449.46880000003,386492.461,386743.2422,386828.67199999996
0,96,121,False,389877.711,389870.586,390175.10959999997,390211.25
0,96,122,False,393147.9532,393088.672,393567.1172,393586.17199999996
0,96,123,False,396435.0156,396430.625,396789.875,396800.0
0,96,124,False,399804.9922,399804.414,400084.4452,400360.0
0,96,125,False,403881.125,403884.297,404248.0156,404511.406
0,96,126,False,413660.1405999999,413526.211,414155.375,414541.25
0,96,127,False,424271.56259999995,424036.79699999996,426129.0548,426256.25
0,96,128,False,413348.4532,413316.797,413576.8672,413998.672
0,96,128,False,413314.22660000005,413293.047,413670.2578,413762.57800000004
0,96,136,False,437556.21099999995,437483.75,437907.86740000005,438193.828
0,96,144,False,463359.10939999996,463399.375,463557.4922,463782.422
0,96,152,False,488722.25779999996,488650.078,489186.4922,489481.172
0,96,160,False,514975.75779999996,514871.172,515407.8279999999,515410.078
0,96,168,False,539547.9376000001,539428.75,540042.4846000001,540066.25
0,96,176,False,565518.1172,565454.9610000001,565807.3048,565873.75
0,96,184,False,590364.6718000001,590312.578,590777.4922,590811.172
0,96,192,False,618052.2422,618020.586,618307.2653999999,618585.0
0,96,200,False,641323.4922,641281.875,641570.625,641733.75
0,96,208,False,667351.125,667321.914,667761.6328,668136.3280000001
0,96,216,False,692154.2266,692131.172,692525.4373999999,692551.1719999999
0,96,224,False,718750.1016,718750.664,718938.4298,719240.0
0,96,232,False,743377.7109999999,743329.375,743983.3826,744001.172
0,96,240,False,769466.086,769390.0,769910.5,770106.25
0,96,248,False,794057.3438,794058.125,794341.6172,794378.672
0,96,256,False,822402.2188,822390.625,822697.8047999999,822937.5
0,128,1,False,7685.921800000001,7670.742,7783.2656,7790.156
0,128,2,False,10862.890599999999,10849.336,10934.2424,10962.578000000001
0,128,3,False,15068.4296,15067.578,15218.375,15237.5
0,128,4,False,19080.828199999996,19082.539,19144.734599999996,19211.25
0,128,5,False,23201.250000000004,23184.453,23280.875,23311.25
0,128,6,False,27393.234400000005,27368.047,27519.1328,27522.577999999998
0,128,7,False,31474.265599999995,31455.586,31539.5702,31580.0
0,128,8,False,35639.6094,35603.672,35716.1952,35973.75
0,128,9,False,39846.9844,39847.578,39923.1798,39997.5
0,128,10,False,43917.359399999994,43897.5,44030.75,44060.0
0,128,11,False,48163.4922,48177.539000000004,48212.875,48306.25
0,128,12,False,52261.6172,52251.914000000004,52371.0,52413.75
0,128,13,False,56447.375,56408.125,56658.2422,56822.422000000006
0,128,14,False,60530.8594,60549.335999999996,60619.4922,60671.172
0,128,15,False,64778.6094,64786.25,64833.0078,64848.827999999994
0,128,16,False,69029.74220000001,69008.04699999999,69106.125,69251.25
0,128,17,False,73215.3594,73196.91399999999,73366.25,73377.5
0,128,18,False,77386.0626,77328.711,77625.25,77728.75
0,128,19,False,81643.3594,81576.83600000001,81805.2654,82042.5
0,128,20,False,85695.9688,85686.21100000001,85817.125,85836.25
0,128,21,False,90000.2656,90026.17199999999,90105.0624,90127.42199999999
0,128,22,False,94120.3906,94106.211,94188.31240000001,94206.17199999999
0,128,23,False,98397.8906,98355.54699999999,98503.18759999999,98780.07800000001
0,128,24,False,102554.586,102546.95300000001,102635.17959999999,102816.09400000001
0,128,25,False,106962.4844,106954.336,107083.531,107417.65599999999
0,128,26,False,111105.0938,111119.96100000001,111246.8672,111499.92199999999
0,128,27,False,115381.60160000001,115366.25,115466.125,115476.25
0,128,28,False,119550.98439999999,119529.29699999999,119602.9924,119665.078
0,128,29,False,123904.5156,123926.836,123940.25,123953.75
0,128,30,False,128155.95319999999,128111.875,128384.42199999999,128469.92199999999
0,128,31,False,132604.625,132609.961,132748.078,133022.578
0,128,32,False,136768.1172,136726.914,136860.07020000002,137006.25
0,128,33,False,141012.5156,140971.914,141116.375,141128.75
0,128,34,False,145161.5078,145156.211,145205.0,145250.0
0,128,35,False,149384.35940000002,149374.88299999997,149502.89820000003,149538.828
0,128,36,False,153491.4766,153433.086,153709.2344,154017.344
0,128,37,False,157741.086,157817.42200000002,157934.75,157977.5
0,128,38,False,161836.625,161834.375,162019.25,162023.75
0,128,39,False,166128.48440000002,166065.0,166232.625,166571.25
0,128,40,False,170192.7188,170176.875,170327.9768,170558.672
0,128,41,False,174432.23440000002,174411.797,174560.92200000002,174671.17200000002
0,128,42,False,178586.60940000002,178559.961,178670.7422,178947.422
0,128,43,False,182879.69540000003,182871.914,183024.28920000003,183097.34399999998
0,128,44,False,187162.875,187255.039,187354.922,187624.922
0,128,45,False,191155.0078,191183.125,191319.9922,191376.172
0,128,46,False,195405.6328,195366.836,195614.9608,195793.906
0,128,47,False,199688.0078,199728.164,199850.8124,199969.922
0,128,48,False,203840.6562,203798.63300000003,204045.0,204315.0
0,128,49,False,206973.375,207007.5,207062.8124,207109.92200000002
0,128,50,False,180098.89059999998,180008.789,180482.1174,180581.328
0,128,51,False,183389.70320000002,183347.5,183830.875,183883.75
0,128,52,False,186856.6484,186740.703,187240.6874,187549.92200000002
0,128,53,False,190400.211,190370.039,190740.92979999998,190930.0
0,128,54,False,193619.70320000002,193611.836,193805.9922,194107.42200000002
0,128,55,False,197153.961,197209.883,197337.5078,197528.828
0,128,56,False,200619.1484,200569.92200000002,201028.3906,201115.15600000002
0,128,57,False,208090.14059999998,208281.25,209115.0704,209352.656
0,128,58,False,208040.26559999998,208033.125,208322.1326,208418.672
0,128,59,False,211561.83600000004,211601.875,211749.6172,211802.42200000002
0,128,60,False,214852.125,214679.961,215263.1642,215427.344
0,128,61,False,218606.48440000002,218570.625,218920.30479999998,218957.5
0,128,62,False,221840.85940000002,221864.336,222116.4376,222118.828
0,128,63,False,225874.79679999998,225835.07799999998,226213.89059999998,226226.406
0,128,64,False,229500.05479999998,229551.758,229618.9922,229767.42200000002
0,128,65,False,236586.9688,236633.047,236794.8672,236849.922
0,128,66,False,236153.875,236175.0,236546.875,236552.5
0,128,67,False,239524.95320000002,239573.75,239899.53920000003,239952.344
0,128,68,False,242880.3516,242814.336,243115.1328,243645.078
0,128,69,False,246567.86720000004,246511.836,246912.3596,247148.75
0,128,70,False,249969.19539999994,250038.125,250191.5392,250194.84399999998
0,128,71,False,253499.14059999998,253469.453,253979.0078,254138.82799999998
0,128,72,False,256864.4376,256818.63300000003,257206.2346,257421.25
0,128,73,False,260611.5,260493.16400000002,260874.12499999997,261440.0
0,128,74,False,264231.5,264184.961,264561.82019999996,264926.25
0,128,75,False,267697.6094,267609.25800000003,268113.8672,268272.422
0,128,76,False,271236.4844,271261.836,271596.6326,271598.672
0,128,77,False,279639.8048,279598.672,280488.4922,280767.422
0,128,78,False,277952.03119999997,277970.0,278177.57800000004,278492.578
0,128,79,False,281432.09380000003,281378.711,281733.7422,282014.922
0,128,80,False,285258.836,285148.711,285716.31259999995,285852.578
0,128,81,False,288885.57039999997,288931.75800000003,289074.344,289396.094
0,128,82,False,292463.95320000005,292469.25800000003,292761.1172,292849.922
0,128,83,False,295828.1016,295676.211,296441.35959999997,296950.0
0,128,84,False,304323.40619999997,304456.875,304556.57019999996,304772.5
0,128,85,False,307056.85939999996,306963.086,307692.7422,307863.672
0,128,86,False,306017.69539999997,306025.586,306183.1094,306627.344
0,128,87,False,309671.21880000003,309653.047,309945.1174,310183.828
0,128,88,False,313142.461,313113.711,313467.5548,313761.25
0,128,89,False,316967.8516,316918.672,317171.7578,317356.32800000004
0,128,90,False,320520.4532,320449.297,320768.0,321155.0
0,128,91,False,329148.0,329066.172,329534.38259999995,330224.922
0,128,92,False,327431.00000000006,327439.414,327745.82800000004,327943.828
0,128,93,False,330898.51560000004,330888.086,331144.5156,331646.406
0,128,94,False,334598.96880000003,334614.297,334821.875,335075.0
0,128,95,False,338229.30480000004,338026.75800000003,338698.21900000004,338762.344
0,128,96,False,341892.25779999996,341839.336,342184.32019999996,342211.25
0,128,97,False,345194.9844000001,345171.875,345417.3672,345449.922
0,128,98,False,354378.9376,354423.672,355408.703,355610.078
0,128,99,False,352133.4844,352153.711,352492.875,353002.5
0,128,100,False,355589.7266,355526.953,355933.1248,355982.34400000004
0,128,101,False,358628.5156,358631.25,358838.8124,359108.672
0,128,102,False,362253.625,362201.25,362583.375,362715.0
0,128,103,False,365762.8516,365838.086,365967.78919999994,365982.34400000004
0,128,104,False,369256.7344,369164.375,369645.66419999994,369989.844
0,128,105,False,378852.414,378961.40599999996,379313.17980000004,379443.75
0,128,106,False,376914.49220000004,376870.0,377403.8048,377405.0
0,128,107,False,380438.35939999996,380253.047,381107.7422,381368.672
0,128,108,False,383780.50779999996,383810.74199999997,383952.5,384110.0
0,128,109,False,387089.36720000004,387029.961,387374.3904,387896.25
0,128,110,False,390383.3516,390394.336,390663.67980000004,390978.75
0,128,111,False,394106.4766,394026.836,394448.0078,394745.078
0,128,112,False,397911.09380000003,397949.961,398091.68740000005,398263.67199999996
0,128,113,False,407402.7344,407122.461,410092.078,410402.578
0,128,114,False,408980.8516,408606.13300000003,410052.7422,410831.17199999996
0,128,115,False,408354.21880000003,408369.375,408679.9922,408803.672
0,128,116,False,411991.69539999997,411921.25,412409.7422,412418.672
0,128,117,False,415015.3594,414935.586,415477.10959999997,415531.25
0,128,118,False,418577.6094000001,418543.75,418879.2576,419152.422
0,128,119,False,422049.84380000003,422139.336,422369.875,422413.75
0,128,120,False,425769.75,425758.164,425982.06240000005,426337.422
0,128,121,False,429713.0155999999,429656.99199999997,429908.4298,430300.0
0,128,122,False,433111.7266,433048.789,433395.7892,433898.594
0,128,123,False,436462.46880000003,436443.086,436802.04699999996,436843.672
0,128,124,False,440116.2266,439971.328,440735.5078,441032.578
0,128,125,False,444185.875,444175.0,444383.3672,444818.672
0,128,126,False,447710.84380000003,447632.5,448133.30480000004,448287.5
0,128,127,False,451356.09380000003,451354.297,451520.56240000005,451547.42199999996
0,128,128,False,455058.49220000004,455009.375,455414.05480000004,455653.75
0,128,128,False,455160.375,455125.625,455489.3828,455765.07800000004
0,128,136,False,482142.89060000004,482068.125,482497.953,483041.32800000004
0,128,144,False,510344.49220000004,510265.625,510668.2108,511112.656
0,128,152,False,538109.0,538086.875,538600.875,538676.25
0,128,160,False,566884.7265999999,566904.297,567119.125,567212.5
0,128,168,False,594594.125,594607.422,594936.5623999999,595174.922
0,128,176,False,622999.4844000001,623045.664,623388.75,623647.5
0,128,184,False,650402.5155999999,650407.461,650793.0153999999,651223.75
0,128,192,False,680782.6953999999,680837.4219999999,681001.75,681175.0
0,128,200,False,706547.1172,706493.789,706965.344,707712.344
0,128,208,False,735015.125,735070.078,735250.1172,735318.672
0,128,216,False,762932.4376000001,762964.961,763411.6873999999,763448.672
0,128,224,False,791897.8204,791699.258,792243.6719999999,792941.172
0,128,232,False,819080.6015999999,819026.797,819581.3202,819716.25
0,128,240,False,847691.8048,847739.297,848007.8594,848281.094
0,128,248,False,875021.7734,875003.867,875471.1328,875492.578
0,128,256,False,905704.9609999999,905561.875,906052.4689999999,906751.0939999999
0,160,1,False,8220.1094,8233.671999999999,8339.125,8353.75
0,160,2,False,11816.718800000002,11779.492,11919.0078,11966.328000000001
0,160,3,False,16442.1328,16450.702999999998,16513.8828,16571.328
0,160,4,False,20937.2422,20933.242,20983.226799999997,21002.422
0,160,5,False,25549.6094,25546.172,25599.8594,25699.843999999997
0,160,6,False,30157.3516,30125.0,30216.922,30527.422000000002
0,160,7,False,34718.0938,34701.835999999996,34783.7422,34806.172
0,160,8,False,39394.1172,39393.75,39449.16420000001,39464.844
0,160,9,False,44126.3438,44129.297000000006,44223.992399999996,44238.828
0,160,10,False,48681.37500000001,48652.5,48766.5858,48813.906
0,160,11,False,53249.25,53228.711,53324.6876,53378.828
0,160,12,False,57835.94539999999,57803.789000000004,57872.3594,58073.594
0,160,13,False,62537.710999999996,62549.414,62586.4374,62632.422
0,160,14,False,67167.1484,67148.75,67279.7422,67322.422
0,160,15,False,71882.0312,71880.039,71974.00779999999,72010.078
0,160,16,False,76463.60160000001,76446.875,76570.3048,76596.25
0,160,17,False,81120.11720000001,81120.66399999999,81255.25,81302.5
0,160,18,False,85742.5234,85748.78899999999,85826.0626,85870.07800000001
0,160,19,False,90553.4218,90519.961,90623.875,90827.5
0,160,20,False,95064.6016,95075.664,95173.92199999999,95176.17199999999
0,160,21,False,99829.72660000001,99841.79699999999,99896.125,100007.5
0,160,22,False,104538.00779999999,104496.211,104786.2422,104876.17199999999
0,160,23,False,109215.63279999999,109191.953,109389.7344,109432.344
0,160,24,False,113818.2344,113806.289,113879.1328,114028.82800000001
0,160,25,False,118554.28900000002,118511.91399999999,118668.32019999999,118855.0
0,160,26,False,123253.375,123214.41399999999,123388.625,123635.0
0,160,27,False,127982.88279999999,127930.039,128056.88279999999,128445.078
0,160,28,False,132705.6484,132673.711,132862.6172,133201.17200000002
0,160,29,False,137652.8126,137616.875,137875.922,138053.67200000002
0,160,30,False,142145.32040000003,142131.79700000002,142243.2422,142261.172
0,160,31,False,147029.1876,147026.17200000002,147115.8596,147271.25
0,160,32,False,151853.0548,151826.211,151965.49240000002,152353.82799999998
0,160,33,False,156478.3516,156446.211,156742.25,156953.75
0,160,34,False,161138.1484,161100.586,161334.453,161610.07799999998
0,160,35,False,165812.4922,165834.375,165995.875,166082.5
0,160,36,False,170418.7734,170386.36700000003,170661.875,170757.5
0,160,37,False,175166.3984,175126.953,175262.0232,175537.578
0,160,38,False,179739.95320000002,179808.711,179853.1172,179948.672
0,160,39,False,184435.96099999998,184423.67200000002,184485.35179999997,184557.422
0,160,40,False,189063.10940000002,189121.875,189282.3596,189507.5
0,160,41,False,160424.3438,160380.664,160662.4922,160842.422
0,160,42,False,164326.586,164245.508,164770.84399999998,164948.594
0,160,43,False,168090.85940000002,168055.664,168374.1952,168568.75
0,160,44,False,171894.6328,171922.5,172188.6328,172513.82799999998
0,160,45,False,175534.164,175661.289,175798.58579999997,175807.65600000002
0,160,46,False,182696.4922,182830.547,183299.17979999998,183360.0
0,160,47,False,183204.7422,183089.336,183465.3124,183804.922
0,160,48,False,187276.3672,187306.289,187654.6096,187945.0
0,160,49,False,190988.8672,190982.422,191190.8048,191345.0
0,160,50,False,194925.23440000002,194934.25799999997,195155.5002,195251.40600000002
0,160,51,False,198667.8672,198733.086,198983.30479999998,199047.5
0,160,52,False,202404.7734,202357.57799999998,202786.875,202848.75
0,160,53,False,206106.4062,206052.57799999998,206337.5,206348.75
0,160,54,False,210058.10940000002,210152.5,210297.56259999998,210388.82799999998
0,160,55,False,213616.99220000004,213593.164,213983.14039999997,214077.5
0,160,56,False,217658.60940000002,217723.711,217831.8204,217961.40600000002
0,160,57,False,221416.76559999998,221455.703,221691.25,221938.75
0,160,58,False,225017.0938,224978.086,225403.6404,225468.75
0,160,59,False,229267.75,229281.25,229582.375,229693.75
0,160,60,False,232969.625,232913.086,233368.328,233532.578
0,160,61,False,236570.50000000006,236460.0,236943.1874,237027.422
0,160,62,False,240353.8046,240328.20299999998,240509.5156,240808.90600000002
0,160,63,False,249273.55459999997,249093.281,249938.7108,250308.90600000002
0,160,64,False,248599.19520000002,248614.414,249050.781,249067.656
0,160,65,False,252166.86719999998,252141.25,252370.3672,252508.672
0,160,66,False,255764.73440000002,255800.625,256099.05479999998,256282.50000000003
0,160,67,False,259724.85940000002,259755.664,259979.8594,260034.844
0,160,68,False,263379.7734,263395.547,263662.1328,263861.32800000004
0,160,69,False,267107.25,267117.5,267337.9376,267556.328
0,160,70,False,275147.61720000004,275246.797,276356.3672,276368.672
0,160,71,False,274692.5,274693.711,274856.375,274868.75
0,160,72,False,278522.6172,278619.375,278850.23459999997,278865.0
0,160,73,False,282536.875,282563.00800000003,282782.8906,282977.656
0,160,74,False,286268.3906,286253.633,286453.57800000004,286856.32800000004
0,160,75,False,290205.4454,290131.75800000003,290449.75,290560.0
0,160,76,False,293743.59380000003,293799.883,293968.7578,294115.078
0,160,77,False,297890.84380000003,297873.672,298040.1172,298119.92199999996
0,160,78,False,301528.26560000004,301460.0,301935.04699999996,302003.672
0,160,79,False,305251.6094,305189.336,305618.8048,305743.75
0,160,80,False,309145.75,309110.0,309393.92980000004,309711.25
0,160,81,False,313215.25779999996,313155.625,313594.5704,313883.906
0,160,82,False,316807.3672,316832.5,317026.54699999996,317164.92199999996
0,160,83,False,320881.1718,320745.664,321112.89819999994,321812.578
0,160,84,False,324436.3828,324428.086,324685.125,325023.75
0,160,85,False,328404.6094,328294.961,328947.24240000005,329070.07800000004
0,160,86,False,331966.5,331952.539,332324.25,332520.0
0,160,87,False,335538.46100000007,335647.461,335789.74240000005,335811.328
0,160,88,False,339470.6172,339469.375,339581.5858,340000.156
0,160,89,False,343418.84380000003,343450.664,343701.172,343779.922
0,160,90,False,347240.7422,347138.75,347581.42980000004,347707.5
0,160,91,False,355336.3516,355336.836,355723.05480000004,355886.25
0,160,92,False,360893.98439999996,361069.414,361745.6094,362819.844
0,160,93,False,363193.5,363080.664,363877.4374,363898.67199999996
0,160,94,False,363031.961,363014.336,363343.4376,363465.078
0,160,95,False,366818.375,366798.828,367100.9922,367278.67199999996
0,160,96,False,370429.5626,370417.34400000004,370668.047,370786.172
0,160,97,False,374395.46880000003,374430.0,374588.6172,375577.422
0,160,98,False,377862.5782,377696.13300000003,378484.25,378612.5
0,160,99,False,382131.13279999996,382085.039,382364.547,382889.922
0,160,100,False,385650.2344,385519.92199999996,386117.25,386857.5
0,160,101,False,389183.99220000004,389118.086,389472.5,389551.25
0,160,102,False,392896.875,392887.539,393100.07019999996,393268.75
0,160,103,False,396599.2344,396541.797,396964.99979999993,396986.094
0,160,104,False,400659.2656,400663.789,400976.25,401021.25
0,160,105,False,404781.3828,404675.0,405226.69519999996,405623.75
0,160,106,False,408513.9844,408430.664,408872.375,409422.5
0,160,107,False,412271.34380000003,412264.375,412625.375,412741.25
0,160,108,False,415971.37499999994,415840.625,416307.1798,416327.5
0,160,109,False,419902.7734,419939.453,420198.01540000003,420268.75
0,160,110,False,423724.08599999995,423615.547,424281.1328,424583.828
0,160,111,False,427767.5468,427802.578,428095.578,428392.57800000004
0,160,112,False,431518.24220000004,431416.836,432187.0078,432250.078
0,160,113,False,435331.09380000003,435392.461,435610.75,435797.5
0,160,114,False,438860.25,438771.836,439271.3126,439306.328
0,160,115,False,449936.00779999996,450158.75,451645.406,451737.656
0,160,116,False,446462.9532,446408.711,446709.4844,446997.344
0,160,117,False,450107.1405999999,450138.828,450593.8204,450628.90599999996
0,160,118,False,453929.4766,453863.047,454166.8672,454206.17199999996
0,160,119,False,457607.9376,457615.0,457985.80480000004,458083.75
0,160,120,False,461712.3984,461710.078,461930.625,462093.75
0,160,121,False,465742.66400000005,465721.836,465975.578,466171.32800000004
0,160,122,False,469804.88279999996,469860.586,470113.0078,470286.32800000004
0,160,123,False,473462.21880000003,473446.289,473590.25,474110.0
0,160,124,False,477210.2655999999,477198.789,477434.57019999996,478082.5
0,160,125,False,481901.875,481850.0,482160.18759999995,482657.578
0,160,126,False,495455.5155999999,495548.203,496098.8904,496177.5
0,160,127,False,495503.74220000004,495435.664,496484.79720000003,496608.82800000004
0,160,128,False,493673.57039999997,493558.047,493982.6174,494468.828
0,160,128,False,493544.6016,493548.75,493728.8596,494068.75
0,160,136,False,522928.60160000005,522898.164,523224.93740000005,523324.922
0,160,144,False,553535.3438,553419.922,553882.3204,554668.906
0,160,152,False,583637.7578,583513.711,584083.5,584373.75
0,160,160,False,615283.75,615321.836,615725.5626000001,616136.3280000001
0,160,168,False,644517.7422,644452.578,644782.7422,645054.922
0,160,176,False,675716.2265999999,675713.75,676022.8672,676138.672
0,160,184,False,705378.8905999999,705377.578,705711.1248,706001.0939999999
0,160,192,False,738011.5546,738090.781,738272.1952000001,738280.0
0,160,200,False,766453.5702,766343.0859999999,766674.7653999999,767301.25
0,160,208,False,797441.9298,797424.922,797745.0391999999,798038.594
0,160,216,False,827605.2266,827603.75,827956.9924,828347.578
0,160,224,False,859108.7344000001,859054.492,859536.547,859562.422
0,160,232,False,888200.0782,888159.297,888775.875,889335.0
0,160,240,False,919597.375,919553.867,920000.9376000001,920212.578
0,160,248,False,949305.3516,949263.008,949630.125,949653.75
0,160,256,False,982193.9844000001,982113.7890000001,982803.4297999999,983105.0
0,192,1,False,8164.390600000001,8155.664000000001,8222.9452,8260.0
0,192,2,False,12755.8984,12748.125,12851.4454,12887.655999999999
0,192,3,False,17837.875,17849.375,17894.172000000002,17921.172
0,192,4,False,22821.7656,22785.038999999997,22986.8202,23013.75
0,192,5,False,27951.6172,27957.539,28079.797000000002,28123.672
0,192,6,False,32951.6328,32959.960999999996,32994.1328,32997.577999999994
0,192,7,False,38124.86719999999,38058.789,38290.375,38608.75
0,192,8,False,43087.3282,43078.710999999996,43153.1874,43158.672000000006
0,192,9,False,48355.36719999999,48319.414,48468.578,48713.828
0,192,10,False,53438.125,53439.922,53528.797,53529.922
0,192,11,False,58482.3828,58438.867,58578.125,58887.5
0,192,12,False,63435.6172,63429.922,63518.2732,63523.828
0,192,13,False,68626.3438,68595.664,68756.172,68891.17199999999
0,192,14,False,73751.19540000001,73682.46100000001,73980.922,74102.422
0,192,15,False,78921.39839999999,78923.82800000001,79067.6174,79137.57800000001
0,192,16,False,83933.39839999999,83940.66399999999,83964.93759999999,84055.078
0,192,17,False,89206.6406,89135.664,89408.18759999999,89527.57800000001
0,192,18,False,94249.74220000001,94193.125,94484.1326,94621.172
0,192,19,False,99406.1406,99328.20300000001,99778.7422,99823.672
0,192,20,False,104569.7812,104570.117,104709.25,104747.5
0,192,21,False,109739.14839999999,109687.5,109875.0624,110223.67199999999
0,192,22,False,114755.08599999998,114755.54699999999,114797.92199999999,114813.67199999999
0,192,23,False,120121.18759999999,120046.83600000001,120283.66419999998,120699.844
0,192,24,False,125104.20320000002,125086.83600000001,125200.172,125236.17199999999
0,192,25,False,130169.74220000001,130185.625,130243.10179999999,130249.92199999999
0,192,26,False,135377.5704,135383.047,135411.17979999998,135467.5
0,192,27,False,140684.85940000002,140616.25,140752.72679999997,141296.17200000002
0,192,28,False,145899.2422,145862.5,146124.6328,146346.328
0,192,29,False,151128.3672,151138.789,151320.8672,151328.67200000002
0,192,30,False,156371.1172,156406.95299999998,156515.875,156557.5
0,192,31,False,161624.5938,161611.836,161792.51539999997,161825.0
0,192,32,False,166808.4688,166836.289,167037.7578,167096.328
0,192,33,False,171911.51559999998,172035.54700000002,172131.26559999998,172131.406
0,192,34,False,176199.3516,176167.461,176233.3672,176601.172
0,192,35,False,148170.25,148246.25,148433.4454,148465.15600000002
0,192,36,False,152369.01559999998,152350.07799999998,152611.93739999997,152684.922
0,192,37,False,156655.3516,156732.42200000002,156994.875,157027.5
0,192,38,False,160348.1016,160312.539,160579.625,161015.0
0,192,39,False,166524.6328,166491.32799999998,166695.5,167071.25
0,192,40,False,168618.711,168586.875,168862.4768,168863.67200000002
0,192,41,False,172833.0938,172749.375,173223.3672,173512.422
0,192,42,False,177167.336,177180.547,177592.42979999998,177761.25
0,192,43,False,181178.375,180955.586,181925.0624,182206.17200000002
0,192,44,False,185078.461,184963.08599999998,185652.7578,186228.82799999998
0,192,45,False,192772.125,192807.461,193044.203,193171.32799999998
0,192,46,False,193344.86719999998,193404.922,193496.6326,193543.672
0,192,47,False,197691.32799999998,197746.289,198182.8828,198298.82799999998
0,192,48,False,201593.125,201579.961,201920.38259999998,201967.422
0,192,49,False,205599.2188,205495.07799999998,205948.17979999998,206393.75
0,192,50,False,210184.70320000002,210184.88300000003,210402.125,210488.75
0,192,51,False,214010.60940000002,213971.95299999998,214222.3048,214615.0
0,192,52,False,218097.13280000002,218096.133,218428.68759999998,218575.07799999998
0,192,53,False,226722.71099999998,226588.75,227066.67200000002,227757.422
0,192,54,False,226309.36720000004,226290.74200000003,226525.79700000002,226567.422
0,192,55,False,230444.25779999996,230393.789,230765.578,231017.57799999998
0,192,56,False,234343.34379999997,234337.422,234538.5,234648.75
0,192,57,False,238699.35160000002,238816.36700000003,239093.42979999998,239125.0
0,192,58,False,247746.28899999996,247717.539,248007.7654,248155.0
0,192,59,False,246893.2734,246946.289,247170.44520000002,247263.75
0,192,60,False,250901.375,250966.328,251147.703,251373.828
0,192,61,False,255182.5938,255121.328,255477.2346,255735.0
0,192,62,False,258972.51559999998,258902.539,259320.06259999998,259422.57799999998
0,192,63,False,269384.59380000003,269206.211,270053.92980000004,270506.25
0,192,64,False,267747.9532,267795.039,268035.5392,268063.59400000004
0,192,65,False,271526.99220000004,271514.336,271657.875,272077.5
0,192,66,False,275707.13279999996,275648.125,276136.44519999996,276351.25
